feed_id,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round,projected_points,points,avg,avg3,avg5,price,user_team_id,team,coach,picked,type,position
1018075,12,Lachlan,Gollant,ADE,FWD,NA,7,NA,28,45.1667,35.3333,45.8,194900,NA,NA,NA,NA,NA,NA
1016082,28,Tariek,Newchurch,ADE,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013153,30,Patrick,Parnell,ADE,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1012218,31,Luke,Pedlar,ADE,MID,FWD,7,NA,NA,45,45,45,123900,NA,NA,NA,NA,NA,NA
1011981,44,Josh,Worrell,ADE,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013256,54,Blake,Coleman,BRL,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1018296,62,Kalin,Lane,BRL,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1006085,70,Connor,McFadyen,BRL,FWD,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013260,73,Carter,Michael,BRL,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1006033,82,Ely,Smith,BRL,FWD,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1016189,83,Henry,Smith,BRL,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1021659,86,Deividas,Uosis,BRL,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1002795,90,Jordan,Boyd,CAR,DEF,NA,7,NA,NA,35,35,35,138800,NA,NA,NA,NA,NA,NA
1013233,91,Jack,Carroll,CAR,MID,NA,7,NA,95,95,95,95,123900,NA,NA,NA,NA,NA,NA
1023446,114,Alex,Mirkov,CAR,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1011929,121,Sam,Philp,CAR,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015748,134,Aiden,Begg,COL,RUC,NA,7,NA,81,81,81,81,123900,NA,NA,NA,NA,NA,NA
1015901,139,Isaac,Chugg,COL,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
997974,154,Ashley,Johnson,COL,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1008285,156,Will,Kelly,COL,DEF,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013278,163,Reef,McInnes,COL,MID,NA,7,NA,NA,41.75,35.3333,41.75,165100,NA,NA,NA,NA,NA,NA
1012842,164,Liam,McMahon,COL,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1008975,177,Kaine,Baldwin,ESS,FWD,NA,7,NA,44,32.3333,32.3333,32.3333,135100,NA,NA,NA,NA,NA,NA
1012837,178,Cody,Brand,ESS,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015712,185,Josh,Eyre,ESS,DEF,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1020224,191,Tom,Hird,ESS,FWD,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1018969,199,Cian,McBride,ESS,RUC,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013220,244,Nathan,O'Driscoll,FRE,DEF,MID,7,NA,57,62.1667,67.3333,71,303800,NA,NA,NA,NA,NA,NA
1009401,257,Joel,Western,FRE,MID,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009334,273,Matt,Conroy,GCS,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1012862,283,Elijah,Hollands,GCS,MID,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1000044,291,Jez,McLennan,GCS,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1021013,293,Ned,Moyle,GCS,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1016116,294,Patrick,Murtagh,GCS,RUC,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013247,295,Rhys,Nicholls,GCS,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009320,296,Hewago Paul,Oea,GCS,FWD,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
281075,304,Rory,Thompson,GCS,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009229,317,Sam,De Koning,GEE,DEF,FWD,7,NA,77,56.8333,63.6667,60.6,247400,NA,NA,NA,NA,NA,NA
1017255,320,Francis,Evans,GEE,FWD,NA,7,NA,NA,22,22,22,123900,NA,NA,NA,NA,NA,NA
1016433,334,Shannon,Neale,GEE,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1004948,344,Cooper,Stephens,GEE,MID,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1007101,345,Nick,Stevens,GEE,MID,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1007049,347,Paul,Tsapatolis,GEE,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015777,352,Ryan,Angwin,GWS,DEF,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1012863,366,Cameron,Fleeton,GWS,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015688,386,Will,Shaw,GWS,DEF,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1004530,393,Jacob,Wehr,GWS,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013208,399,Jackson,Callow,HAW,FWD,NA,7,NA,25,25,25,25,123900,NA,NA,NA,NA,NA,NA
1018016,418,Seamus,Mitchell,HAW,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1008537,421,Josh,Morris,HAW,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1008600,429,Jack,Saunders,HAW,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1008139,438,Toby,Bedford,MEL,FWD,NA,7,NA,52,49,49,49,123900,NA,NA,NA,NA,NA,NA
1005330,443,Kade,Chandler,MEL,FWD,NA,7,NA,8,8,8,8,123900,NA,NA,NA,NA,NA,NA
1012826,455,Bailey,Laurie,MEL,FWD,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013086,468,Fraser,Rosman,MEL,MID,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009288,470,Deakyn,Smith,MEL,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1020959,475,Daniel,Turner,MEL,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015781,486,Charlie,Comben,NTH,RUC,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015895,491,Jacob,Edwards,NTH,RUC,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1006653,503,Matt,McGuinness,NTH,DEF,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1011647,511,Phoenix,Spicer,NTH,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013191,517,Patrick,Walker,NTH,DEF,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1002248,542,Sam,Hayes,PTA,RUC,NA,7,NA,53,74,74,74,191000,10883,Love is Hind,Lester,TRUE,scoring,RUC
1012881,547,Ollie,Lord,PTA,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1004819,551,Jed,McEntee,PTA,MID,FWD,7,NA,NA,38,38,38,123900,NA,NA,NA,NA,NA,NA
1005326,553,Jackson,Mead,PTA,FWD,MID,7,NA,NA,45,51.6667,45,203300,NA,NA,NA,NA,NA,NA
1009389,555,Jake,Pasini,PTA,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1012310,558,Taj,Schofield,PTA,FWD,MID,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
993836,560,Sam,Skinner,PTA,DEF,FWD,7,NA,NA,46.5,46.5,46.5,123900,NA,NA,NA,NA,NA,NA
1009195,562,Dylan,Williams,PTA,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1021660,574,Mate,Colina,RIC,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009308,577,Noah,Cumberland,RIC,MID,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1006193,591,Bigoa,Nyuon,RIC,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009551,598,Maurice,Rioli,RIC,MID,FWD,7,NA,92,92,92,92,123900,NA,NA,NA,NA,NA,NA
1012386,600,Samson,Ryan,RIC,RUC,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015714,608,Matthew,Allison,STK,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015886,622,Max,Heath,STK,RUC,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1004113,658,Will,Gould,SYD,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1021200,666,Lachlan,McAndrew,SYD,RUC,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1019158,674,Barry,O'Connor,SYD,DEF,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1013138,684,Marc,Sheather,SYD,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1015822,692,Dominic,Bedendo,WBD,FWD,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1011243,751,Callum,Jamieson,WCE,RUC,NA,7,NA,NA,27,27,27,123900,NA,NA,NA,NA,NA,NA
1011449,768,Zane,Trew,WCE,MID,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1009291,773,Isiah,Winder,WCE,MID,FWD,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
1006150,786,Tom,Joyce,WCE,MID,NA,7,NA,NA,0,0,0,123900,NA,NA,NA,NA,NA,NA
