feed_id,season,round,pts,median,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,projected_points,points,avg,avg3,avg5,price,user_team_id,team,coach,picked,type,position,na_flg,na_streak,pts_adj,median_adj,median_fnl,n,scr,pos_scr,scr_pos,weight,scr_wgt,rank,x
260382,2022,2,95,89,663,Josh P.,Kennedy,SYD,MID,,,95,65,65,65,506700,11125,No Way Sloane,Simon,TRUE,scoring,MID,FALSE,2,95,86,89,1,-0.417,-0.837,MID,0.391,-0.58122,111,SC RELEVANT
993799,2022,2,75,89,280,Brayden,Fiorini,GCS,MID,,,75,80.5,80.5,80.5,551600,63015,Wolf of Walsh St,Jordan,TRUE,scoring,MID,FALSE,10,75,89,89,1,-0.417,-0.837,MID,0.391,-0.58122,112,SC RELEVANT
291313,2022,2,107,86,153,Jeremy,Howe,COL,DEF,,,107,96.5,96.5,96.5,427300,10882,Take Me To Parish,James,TRUE,scoring,DEF,FALSE,3,107,70.5,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,113,SC RELEVANT
295203,2022,2,108,86,569,Nathan,Broad,RIC,DEF,,,108,93.5,93.5,93.5,413700,,,,,,,FALSE,2,108,74,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,114,SC RELEVANT
295265,2022,2,84,86,371,Nick,Haynes,GWS,DEF,,,84,84,84,84,413700,,,,,,,FALSE,1,84,84,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,115,SC RELEVANT
296359,2022,2,,94,469,Christian,Salem,MEL,DEF,,,,5,5,5,514500,5535,We're the Millers,Paul,FALSE,nonscoring,DEF,TRUE,1,75,86,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,116,SC RELEVANT
298268,2022,2,86,86,744,Liam,Duggan,WCE,DEF,MID,,86,86,86,86,411300,,,,,,,FALSE,1,86,73.5,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,117,SC RELEVANT
298288,2022,2,100,86,166,Darcy,Moore,COL,DEF,,,100,93,93,93,488200,10834,Dunkley's Donuts,Mark,TRUE,scoring,DEF,FALSE,2,100,73,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,118,SC RELEVANT
1000223,2022,2,55,86,565,Liam,Baker,RIC,DEF,,,55,58,58,58,449300,,,,,,,FALSE,11,55,86,86,1,-0.654,-0.653,DEF,0.261,-0.6537390000000001,119,SC RELEVANT
294613,2022,2,93,88,426,Jaeger,O'Meara,HAW,MID,,,93,78.5,78.5,78.5,528300,63015,Wolf of Walsh St,Jordan,TRUE,scoring,MID,FALSE,3,93,75,88,1,-0.496,-0.914,MID,0.391,-0.659438,120,SC RELEVANT
297899,2022,2,96,88,448,James,Harmes,MEL,MID,,,96,92,92,92,473900,,,,,,,FALSE,7,96,88,88,1,-0.496,-0.914,MID,0.391,-0.659438,121,SC RELEVANT
1009420,2022,2,64,88,248,Caleb,Serong,FRE,MID,,,64,76,76,76,451000,10882,Take Me To Parish,James,TRUE,scoring,MID,FALSE,11,64,88,88,1,-0.496,-0.914,MID,0.391,-0.659438,122,SC RELEVANT
291790,2022,2,111,83,729,Adam,Treloar,WBD,MID,FWD,,111,95,95,95,483200,10882,Take Me To Parish,James,TRUE,scoring,FWD,FALSE,5,111,72.5,83,1,-0.891,-0.265,FWD,0.261,-0.727614,123,SC RELEVANT
297504,2022,2,42,83,72,Daniel,McStay,BRL,FWD,,,42,41,41,41,412200,,,,,,,FALSE,12,42,83,83,1,-0.891,-0.265,FWD,0.261,-0.727614,124,SC RELEVANT
280317,2022,2,80,86,342,Rhys,Stanley,GEE,RUC,,,80,91.5,91.5,91.5,481000,10882,Take Me To Parish,James,TRUE,scoring,RUC,FALSE,10,80,81,86,1,-0.654,-1.559,RUC,0.087,-0.732735,125,SC RELEVANT
291975,2022,2,75,86,307,Jarrod,Witts,GCS,RUC,,,75,103,103,103,380300,5535,We're the Millers,Paul,TRUE,scoring,RUC,FALSE,2,75,68,86,1,-0.654,-1.559,RUC,0.087,-0.732735,126,SC RELEVANT
260257,2022,2,105,87,170,Scott,Pendlebury,COL,MID,,,105,96,96,96,492300,5535,We're the Millers,Paul,TRUE,scoring,MID,FALSE,2,105,78,87,1,-0.575,-0.991,MID,0.391,-0.737656,127,SC RELEVANT
293713,2022,2,85,87,278,Brandon,Ellis,GCS,MID,,,85,91.5,91.5,91.5,487200,10882,Take Me To Parish,James,TRUE,scoring,MID,FALSE,2,85,75,87,1,-0.575,-0.991,MID,0.391,-0.737656,128,SC RELEVANT
1011640,2022,2,98,86.5,498,Jason,Horne-Francis,NTH,MID,,,98,86.5,86.5,86.5,207300,,,,,,,FALSE,2,98,86.5,86.5,1,-0.614,-1.029,MID,0.391,-0.776265,129,SC RELEVANT
280078,2022,2,107,86,767,Luke,Shuey,WCE,MID,,,107,107,107,107,440200,10883,Love is Hind,Lester,FALSE,nonscoring,MID,FALSE,1,107,75,86,1,-0.654,-1.067,MID,0.391,-0.815483,130,SC RELEVANT
297907,2022,2,76,84,116,Nic,Newman,CAR,DEF,,,76,65.5,65.5,65.5,477100,63015,Wolf of Walsh St,Jordan,TRUE,scoring,DEF,FALSE,12,76,84,84,1,-0.812,-0.849,DEF,0.261,-0.8216570000000001,131,SC RELEVANT
294557,2022,2,63,85,708,Lachie,Hunter,WBD,MID,,,63,58.5,58.5,58.5,479800,,,,,,,FALSE,12,63,85,85,1,-0.733,-1.144,MID,0.391,-0.893701,132,SC RELEVANT
298211,2022,2,56,84,58,Darcy,Fort,BRL,RUC,,,56,74.5,74.5,74.5,307900,11125,No Way Sloane,Simon,FALSE,nonscoring,RUC,FALSE,2,56,60.5,84,1,-0.812,-1.774,RUC,0.087,-0.8956940000000001,133,SC RELEVANT
993902,2022,2,41,84,367,Matt,Flynn,GWS,RUC,,,41,80,80,80,473600,63015,Wolf of Walsh St,Jordan,TRUE,scoring,RUC,FALSE,2,41,74,84,1,-0.812,-1.774,RUC,0.087,-0.8956940000000001,134,SC RELEVANT
294685,2022,2,96,83,130,Zac,Williams,CAR,DEF,,,96,70,70,70,461100,11125,No Way Sloane,Simon,TRUE,scoring,DEF,FALSE,2,96,75,83,1,-0.891,-0.947,DEF,0.261,-0.905616,135,SC RELEVANT
290801,2022,2,,100,748,Andrew,Gaff,WCE,MID,,,,103,103,103,496600,11125,No Way Sloane,Simon,FALSE,nonscoring,MID,TRUE,1,75,84,84,1,-0.812,-1.22,MID,0.391,-0.971528,136,SC RELEVANT
291902,2022,2,84,84,477,Jack,Viney,MEL,MID,,,84,88.5,88.5,88.5,453600,10834,Dunkley's Donuts,Mark,TRUE,scoring,MID,FALSE,3,84,75,84,1,-0.812,-1.22,MID,0.391,-0.971528,137,SC RELEVANT
998102,2022,2,58,84,202,Andrew,McGrath,ESS,MID,,,58,76,76,76,464600,10836,Cumming for the DB,Anthony,TRUE,scoring,MID,FALSE,4,58,72.5,84,1,-0.812,-1.22,MID,0.391,-0.971528,138,SC RELEVANT
240399,2022,2,80,80,657,Lance,Franklin,SYD,FWD,,,80,67.5,67.5,67.5,462000,10836,Cumming for the DB,Anthony,TRUE,scoring,FWD,FALSE,3,80,80,80,1,-1.128,-0.577,FWD,0.261,-0.9841889999999999,139,SC RELEVANT
280711,2022,2,,90,532,Charlie,Dixon,PTA,FWD,,,,0,0,0,484900,10836,Cumming for the DB,Anthony,FALSE,nonscoring,FWD,TRUE,2,74.5,80,80,1,-1.128,-0.577,FWD,0.261,-0.9841889999999999,140,SC RELEVANT
291969,2022,2,99,80,360,Stephen,Coniglio,GWS,MID,FWD,,99,89.5,89.5,89.5,261300,10883,Love is Hind,Lester,TRUE,scoring,FWD,FALSE,3,99,74,80,1,-1.128,-0.577,FWD,0.261,-0.9841889999999999,141,SC RELEVANT
990609,2022,2,91,80,52,Charlie,Cameron,BRL,FWD,,,91,66.5,66.5,66.5,375800,,,,,,,FALSE,12,91,80,80,1,-1.128,-0.577,FWD,0.261,-0.9841889999999999,142,SC RELEVANT
1002312,2022,2,64,80,49,Zac,Bailey,BRL,FWD,MID,,64,75.5,75.5,75.5,459900,14003,Bring Me To Fyfe,Luke,TRUE,scoring,FWD,FALSE,12,64,80,80,1,-1.128,-0.577,FWD,0.261,-0.9841889999999999,143,SC RELEVANT
297452,2022,2,75,82,190,Nick,Hind,ESS,DEF,,,75,79.5,79.5,79.5,506200,10883,Love is Hind,Lester,TRUE,scoring,DEF,FALSE,12,75,82,82,1,-0.97,-1.045,DEF,0.261,-0.989575,144,SC RELEVANT
294307,2022,2,96,83,618,Brad,Crouch,STK,MID,,,96,104,104,104,491500,63015,Wolf of Walsh St,Jordan,TRUE,scoring,MID,FALSE,11,96,83,83,1,-0.891,-1.297,MID,0.391,-1.0497459999999998,145,SC RELEVANT
1002239,2022,2,,93,92,Adam,Cerra,CAR,MID,,,,120,120,120,490200,14003,Bring Me To Fyfe,Luke,FALSE,nonscoring,MID,TRUE,1,75,83,83,1,-0.891,-1.297,MID,0.391,-1.0497459999999998,146,SC RELEVANT
990606,2022,2,,86,212,Will,Snelling,ESS,FWD,,,,0,0,0,439700,,,,,,,TRUE,2,74.5,79,79,1,-1.207,-0.681,FWD,0.261,-1.069714,147,SC RELEVANT
990740,2022,2,88,79,240,Rory,Lobb,FRE,FWD,,,88,100.5,100.5,100.5,396100,,,,,,,FALSE,2,88,74.5,79,1,-1.207,-0.681,FWD,0.261,-1.069714,148,SC RELEVANT
1001299,2022,2,48,79,557,Connor,Rozee,PTA,FWD,,,48,36.5,36.5,36.5,400200,10882,Take Me To Parish,James,FALSE,nonscoring,FWD,FALSE,7,48,74,79,1,-1.207,-0.681,FWD,0.261,-1.069714,149,SC RELEVANT
294305,2022,2,70,81,394,Lachie,Whitfield,GWS,DEF,MID,,70,71.5,71.5,71.5,502600,5535,We're the Millers,Paul,TRUE,scoring,DEF,FALSE,7,70,81,81,1,-1.049,-1.143,DEF,0.261,-1.073534,150,SC RELEVANT
270146,2022,2,,82,97,Ed,Curnow,CAR,MID,,,,0,0,0,468900,,,,,,,TRUE,2,74.5,82,82,1,-0.97,-1.373,MID,0.391,-1.127573,151,SC RELEVANT
294429,2022,2,,90,445,Luke,Dunstan,MEL,MID,,,,0,0,0,501700,,,,,,,TRUE,3,74,82,82,1,-0.97,-1.373,MID,0.391,-1.127573,152,SC RELEVANT
298419,2022,2,69,82,336,Brandan,Parfitt,GEE,MID,,,69,80,80,80,445000,14003,Bring Me To Fyfe,Luke,TRUE,scoring,MID,FALSE,13,69,82,82,1,-0.97,-1.373,MID,0.391,-1.127573,153,WAIVER QUALITY
991988,2022,2,,101,627,Zak,Jones,STK,MID,,,,0,0,0,503700,,,,,,,TRUE,2,74.5,82,82,1,-0.97,-1.373,MID,0.391,-1.127573,154,WAIVER QUALITY
1002222,2022,2,88,82,436,James,Worpel,HAW,MID,,,88,71.5,71.5,71.5,399800,,,,,,,FALSE,3,88,82,82,1,-0.97,-1.373,MID,0.391,-1.127573,155,WAIVER QUALITY
260227,2022,2,,79,325,Shaun,Higgins,GEE,FWD,,,,44,44,44,430000,,,,,,,TRUE,1,75,78,78,1,-1.286,-0.785,FWD,0.261,-1.1552390000000001,156,WAIVER QUALITY
1000953,2022,2,102,78,113,Harry,McKay,CAR,FWD,,,102,90,90,90,421100,14003,Bring Me To Fyfe,Luke,TRUE,scoring,FWD,FALSE,2,102,73,78,1,-1.286,-0.785,FWD,0.261,-1.1552390000000001,157,WAIVER QUALITY
1002227,2022,2,100,78,623,Jack,Higgins,STK,FWD,,,100,78,78,78,408800,,,,,,,FALSE,6,100,75,78,1,-1.286,-0.785,FWD,0.261,-1.1552390000000001,158,WAIVER QUALITY
290527,2022,2,36,80,552,Trent,McKenzie,PTA,DEF,,,36,52,52,52,456800,,,,,,,FALSE,3,36,75,80,1,-1.128,-1.241,DEF,0.261,-1.1574929999999999,159,WAIVER QUALITY
296733,2022,2,108,80,310,Mark,Blicavs,GEE,DEF,,,108,80.5,80.5,80.5,456400,,,,,,,FALSE,13,108,80,80,1,-1.128,-1.241,DEF,0.261,-1.1574929999999999,160,WAIVER QUALITY
294733,2022,2,,92,35,Paul,Seedsman,ADE,MID,,,,0,0,0,521600,,,,,,,TRUE,2,74.5,81,81,1,-1.049,-1.45,MID,0.391,-1.205791,161,WAIVER QUALITY
990704,2022,2,162,81,94,Patrick,Cripps,CAR,MID,,,162,147,147,147,454800,5535,We're the Millers,Paul,TRUE,scoring,MID,FALSE,3,162,75,81,1,-1.049,-1.45,MID,0.391,-1.205791,162,WAIVER QUALITY
1000981,2022,2,111,77,597,Daniel,Rioli,RIC,DEF,FWD,,111,91,91,91,336000,10883,Love is Hind,Lester,TRUE,scoring,FWD,FALSE,9,111,77,77,1,-1.365,-0.89,FWD,0.261,-1.241025,163,WAIVER QUALITY
291978,2022,2,81,79,654,Harry,Cunningham,SYD,DEF,,,81,58.5,58.5,58.5,393800,,,,,,,FALSE,6,81,78,79,1,-1.207,-1.339,DEF,0.261,-1.241452,164,WAIVER QUALITY
295584,2022,2,89,79,625,Bradley,Hill,STK,DEF,,,89,93,93,93,394900,,,,,,,FALSE,11,89,79,79,1,-1.207,-1.339,DEF,0.261,-1.241452,165,WAIVER QUALITY
992128,2022,2,79,79,528,Ryan,Burton,PTA,DEF,,,79,77.5,77.5,77.5,408200,10883,Love is Hind,Lester,FALSE,nonscoring,DEF,FALSE,13,79,79,79,1,-1.207,-1.339,DEF,0.261,-1.241452,166,WAIVER QUALITY
1000937,2022,2,46,79,324,Jack,Henry,GEE,DEF,,,46,32.5,32.5,32.5,447400,,,,,,,FALSE,13,46,79,79,1,-1.207,-1.339,DEF,0.261,-1.241452,167,WAIVER QUALITY
295898,2022,2,61,80,753,Tim,Kelly,WCE,MID,,,61,61,61,61,464700,10883,Love is Hind,Lester,TRUE,scoring,MID,FALSE,1,61,75,80,1,-1.128,-1.527,MID,0.391,-1.2840089999999997,168,WAIVER QUALITY
1001024,2022,2,45,79,428,Ned,Reeves,HAW,RUC,,,45,55,55,55,358800,10882,Take Me To Parish,James,TRUE,scoring,RUC,FALSE,2,45,73.5,79,1,-1.207,-2.313,RUC,0.087,-1.303222,169,WAIVER QUALITY
295461,2022,2,71,78,124,Adam,Saad,CAR,DEF,,,71,105,105,105,449800,10836,Cumming for the DB,Anthony,TRUE,scoring,DEF,FALSE,12,71,78,78,1,-1.286,-1.438,DEF,0.261,-1.325672,170,WAIVER QUALITY
994599,2022,2,96,78,526,Riley,Bonner,PTA,DEF,MID,,96,93,93,93,364200,14003,Bring Me To Fyfe,Luke,TRUE,scoring,DEF,FALSE,8,96,78,78,1,-1.286,-1.438,DEF,0.261,-1.325672,171,WAIVER QUALITY
1000864,2022,2,,79,395,Lachlan,Bramble,HAW,DEF,,,,0,0,0,411000,,,,,,,TRUE,2,74.5,78,78,1,-1.286,-1.438,DEF,0.261,-1.325672,172,WAIVER QUALITY
1008198,2022,2,38,78,667,Tom,McCartin,SYD,DEF,,,38,67,67,67,390900,10834,Dunkley's Donuts,Mark,FALSE,nonscoring,DEF,FALSE,11,38,78,78,1,-1.286,-1.438,DEF,0.261,-1.325672,173,WAIVER QUALITY
1011936,2022,2,,78,669,Justin,McInerney,SYD,DEF,MID,,,54,54,54,411000,,,,,,,TRUE,1,75,78,78,1,-1.286,-1.438,DEF,0.261,-1.325672,174,WAIVER QUALITY
293801,2022,2,76,76,147,Jamie,Elliott,COL,FWD,,,76,71,71,71,428300,,,,,,,FALSE,11,76,76,76,1,-1.444,-0.994,FWD,0.261,-1.32655,175,WAIVER QUALITY
993107,2022,2,76,76,373,Harry,Himmelberg,GWS,FWD,,,76,83.5,83.5,83.5,390400,,,,,,,FALSE,13,76,76,76,1,-1.444,-0.994,FWD,0.261,-1.32655,176,WAIVER QUALITY
993903,2022,2,,89,375,Jacob,Hopper,GWS,MID,,,,67,67,67,527700,11125,No Way Sloane,Simon,FALSE,nonscoring,MID,TRUE,1,75,79,79,1,-1.207,-1.603,MID,0.391,-1.361836,177,WAIVER QUALITY
294168,2022,2,81,77,45,Marcus,Adams,BRL,DEF,,,81,93.5,93.5,93.5,417300,,,,,,,FALSE,3,81,75,77,1,-1.365,-1.536,DEF,0.261,-1.409631,178,WAIVER QUALITY
1000932,2022,2,105,77,9,Tom,Doedee,ADE,DEF,,,105,91,91,91,464700,,,,,,,FALSE,7,105,77,77,1,-1.365,-1.536,DEF,0.261,-1.409631,179,WAIVER QUALITY
1007881,2022,2,77,77,297,Wil,Powell,GCS,DEF,,,77,91,91,91,446600,10883,Love is Hind,Lester,TRUE,scoring,DEF,FALSE,13,77,77,77,1,-1.365,-1.536,DEF,0.261,-1.409631,180,WAIVER QUALITY
295344,2022,2,,84,369,Toby,Greene,GWS,FWD,,,,0,0,0,495000,5535,We're the Millers,Paul,FALSE,nonscoring,FWD,TRUE,2,74.5,75,75,1,-1.523,-1.098,FWD,0.261,-1.412075,181,WAIVER QUALITY
298312,2022,2,80,75,776,Patrick,McCartin,SYD,DEF,FWD,,80,75,75,75,157800,,,,,,,FALSE,2,80,75,75,1,-1.523,-1.098,FWD,0.261,-1.412075,182,WAIVER QUALITY
990827,2022,2,75,75,581,Jack,Graham,RIC,MID,FWD,,75,61.5,61.5,61.5,457500,10836,Cumming for the DB,Anthony,TRUE,scoring,FWD,FALSE,11,75,75,75,1,-1.523,-1.098,FWD,0.261,-1.412075,183,WAIVER QUALITY
993993,2022,2,75,75,568,Shai,Bolton,RIC,FWD,MID,,75,88,88,88,458600,5535,We're the Millers,Paul,TRUE,scoring,FWD,FALSE,11,75,75,75,1,-1.523,-1.098,FWD,0.261,-1.412075,184,WAIVER QUALITY
996765,2022,2,,75,676,Tom,Papley,SYD,FWD,,,,0,0,0,382300,,,,,,,TRUE,2,74.5,75,75,1,-1.523,-1.098,FWD,0.261,-1.412075,185,WAIVER QUALITY
290032,2022,2,,79,583,Kane,Lambert,RIC,FWD,,,,0,0,0,415400,,,,,,,TRUE,3,74,74.5,74.5,1,-1.563,-1.15,FWD,0.261,-1.455207,186,WAIVER QUALITY
290847,2022,2,,94,586,Dustin,Martin,RIC,MID,FWD,,,108,108,108,503500,63015,Wolf of Walsh St,Jordan,FALSE,nonscoring,FWD,TRUE,1,75,74.5,74.5,1,-1.563,-1.15,FWD,0.261,-1.455207,187,WAIVER QUALITY
291861,2022,2,,86,480,Jed,Anderson,NTH,MID,FWD,,,0,0,0,401700,63015,Wolf of Walsh St,Jordan,FALSE,nonscoring,FWD,TRUE,2,74.5,74.5,74.5,1,-1.563,-1.15,FWD,0.261,-1.455207,188,WAIVER QUALITY
997142,2022,2,,83,664,Peter,Ladhams,SYD,RUC,FWD,,,0,0,0,415100,,,,,,,TRUE,2,74.5,74.5,74.5,1,-1.563,-1.15,FWD,0.261,-1.455207,189,WAIVER QUALITY
993794,2022,2,73,76,405,Blake,Hardwick,HAW,DEF,,,73,62.5,62.5,62.5,496400,63015,Wolf of Walsh St,Jordan,TRUE,scoring,DEF,FALSE,7,73,75,76,1,-1.444,-1.634,DEF,0.261,-1.49359,190,WAIVER QUALITY
261396,2022,2,,81,541,Robbie,Gray,PTA,FWD,,,,33,33,33,455500,5535,We're the Millers,Paul,FALSE,nonscoring,FWD,TRUE,1,75,74,74,1,-1.602,-1.202,FWD,0.261,-1.4976,191,WAIVER QUALITY
1006143,2022,2,110,74,630,Max,King,STK,FWD,,,110,95.5,95.5,95.5,336400,,,,,,,FALSE,2,110,67,74,1,-1.602,-1.202,FWD,0.261,-1.4976,192,WAIVER QUALITY
1006126,2022,2,78,77,683,James,Rowbottom,SYD,MID,,,78,98.5,98.5,98.5,406100,10836,Cumming for the DB,Anthony,TRUE,scoring,MID,FALSE,5,78,68,77,1,-1.365,-1.756,MID,0.391,-1.517881,193,WAIVER QUALITY
298290,2022,2,79,76,122,Marc,Pittonet,CAR,RUC,,,79,75.5,75.5,75.5,462700,,,,,,,FALSE,2,79,73,76,1,-1.444,-2.636,RUC,0.087,-1.5477040000000002,194,WAIVER QUALITY
280819,2022,2,,79,582,Dylan,Grimes,RIC,DEF,,,,59,59,59,389100,,,,,,,TRUE,1,75,75,75,1,-1.523,-1.732,DEF,0.261,-1.5775489999999999,195,WAIVER QUALITY
294469,2022,2,,77,522,Aliir,Aliir,PTA,DEF,,,,40,40,40,477000,,,,,,,TRUE,1,75,75,75,1,-1.523,-1.732,DEF,0.261,-1.5775489999999999,196,WAIVER QUALITY
294674,2022,2,,80,606,Nick,Vlastuin,RIC,DEF,,,,0,0,0,460400,,,,,,,TRUE,2,74.5,75,75,1,-1.523,-1.732,DEF,0.261,-1.5775489999999999,197,WAIVER QUALITY
997823,2022,2,,75,764,Josh,Rotham,WCE,DEF,,,,69,69,69,402500,,,,,,,TRUE,1,75,75,75,1,-1.523,-1.732,DEF,0.261,-1.5775489999999999,198,WAIVER QUALITY
280744,2022,2,73,73,396,Luke,Breust,HAW,FWD,,,73,73,73,73,387600,,,,,,,FALSE,1,73,72,73,1,-1.682,-1.306,FWD,0.261,-1.5838640000000002,199,WAIVER QUALITY
290838,2022,2,36,73,743,Jack,Darling,WCE,FWD,,,36,36,36,36,409700,10836,Cumming for the DB,Anthony,TRUE,scoring,FWD,FALSE,1,36,73,73,1,-1.682,-1.306,FWD,0.261,-1.5838640000000002,200,WAIVER QUALITY
293813,2022,2,79,73,584,Tom J.,Lynch,RIC,FWD,,,79,58.5,58.5,58.5,381300,,,,,,,FALSE,10,79,73,73,1,-1.682,-1.306,FWD,0.261,-1.5838640000000002,201,SC IRRELEVANT
1001017,2022,2,134,73,499,Nick,Larkey,NTH,FWD,,,134,96,96,96,327300,,,,,,,FALSE,13,134,73,73,1,-1.682,-1.306,FWD,0.261,-1.5838640000000002,202,SC IRRELEVANT
1011659,2022,2,82,73,508,Tom,Powell,NTH,FWD,MID,,82,82,82,82,368500,,,,,,,FALSE,2,82,68.5,73,1,-1.682,-1.306,FWD,0.261,-1.5838640000000002,203,SC IRRELEVANT
1013128,2022,2,114,73,659,Errol,Gulden,SYD,FWD,,,114,105.5,105.5,105.5,415600,10882,Take Me To Parish,James,TRUE,scoring,FWD,FALSE,11,114,73,73,1,-1.682,-1.306,FWD,0.261,-1.5838640000000002,204,SC IRRELEVANT
990290,2022,2,,75,737,Tom,Barrass,WCE,DEF,,,,75,75,75,431700,,,,,,,TRUE,1,75,74.5,74.5,1,-1.563,-1.781,DEF,0.261,-1.619898,205,SC IRRELEVANT
1023261,2022,2,53,75.5,143,Nick,Daicos,COL,MID,,,53,75.5,75.5,75.5,193800,10883,Love is Hind,Lester,TRUE,scoring,MID,FALSE,2,53,75.5,75.5,1,-1.484,-1.871,MID,0.391,-1.6353170000000001,206,SC IRRELEVANT
293193,2022,2,45,74,3,Luke,Brown,ADE,DEF,,,45,70,70,70,325100,,,,,,,FALSE,2,45,70.5,74,1,-1.602,-1.83,DEF,0.261,-1.661508,207,SC IRRELEVANT
294504,2022,2,,79,531,Tom,Clurey,PTA,DEF,,,,0,0,0,383000,,,,,,,TRUE,3,74,74,74,1,-1.602,-1.83,DEF,0.261,-1.661508,208,SC IRRELEVANT
297473,2022,2,74,74,195,Jake,Kelly,ESS,DEF,,,74,58,58,58,372900,,,,,,,FALSE,2,74,74,74,1,-1.602,-1.83,DEF,0.261,-1.661508,209,SC IRRELEVANT
997078,2022,2,74,74,207,Mason,Redman,ESS,DEF,,,74,73,73,73,410800,,,,,,,FALSE,12,74,74,74,1,-1.602,-1.83,DEF,0.261,-1.661508,210,SC IRRELEVANT
998128,2022,2,63,74,774,Alex,Witherden,WCE,DEF,,,63,63,63,63,471700,5535,We're the Millers,Paul,TRUE,scoring,DEF,FALSE,1,63,74.5,74,1,-1.602,-1.83,DEF,0.261,-1.661508,211,SC IRRELEVANT
1007102,2022,2,,73,335,Mark,O'Connor,GEE,DEF,MID,,,0,0,0,394400,,,,,,,TRUE,2,72.5,74,74,1,-1.602,-1.83,DEF,0.261,-1.661508,212,SC IRRELEVANT
1008089,2022,2,82,74,172,Isaac,Quaynor,COL,DEF,,,82,75.5,75.5,75.5,406600,,,,,,,FALSE,2,82,74.5,74,1,-1.602,-1.83,DEF,0.261,-1.661508,213,SC IRRELEVANT
1009378,2022,2,80,74,467,Trent,Rivers,MEL,DEF,,,80,80,80,80,361200,,,,,,,FALSE,1,80,74,74,1,-1.602,-1.83,DEF,0.261,-1.661508,214,SC IRRELEVANT
290826,2022,2,,72,742,Jamie,Cripps,WCE,FWD,,,,0,0,0,399100,,,,,,,TRUE,2,71.5,72,72,1,-1.761,-1.41,FWD,0.261,-1.6693889999999998,215,SC IRRELEVANT
293581,2022,2,61,72,68,Lincoln,McCarthy,BRL,FWD,,,61,79,79,79,421800,,,,,,,FALSE,12,61,72,72,1,-1.761,-1.41,FWD,0.261,-1.6693889999999998,216,SC IRRELEVANT
296041,2022,2,,72,720,Tim,O'Brien,WBD,DEF,FWD,,,0,0,0,360500,14003,Bring Me To Fyfe,Luke,FALSE,nonscoring,DEF,TRUE,2,71.5,72,72,1,-1.761,-1.41,FWD,0.261,-1.6693889999999998,217,SC IRRELEVANT
250267,2022,2,,95,640,Paddy,Ryder,STK,RUC,,,,0,0,0,455900,,,,,,,TRUE,6,72.5,74.5,74.5,1,-1.563,-2.797,RUC,0.087,-1.670358,218,SC IRRELEVANT
280737,2022,2,,75,432,Liam,Shiels,HAW,MID,,,,79,79,79,422200,,,,,,,TRUE,1,75,75,75,1,-1.523,-1.909,MID,0.391,-1.673926,219,SC IRRELEVANT
280921,2022,2,,126,488,Ben,Cunnington,NTH,MID,,,,0,0,0,591900,,,,,,,TRUE,6,72.5,75,75,1,-1.523,-1.909,MID,0.391,-1.673926,220,SC IRRELEVANT
281373,2022,2,,96,762,Jack,Redden,WCE,MID,,,,106,106,106,497100,10883,Love is Hind,Lester,FALSE,nonscoring,MID,TRUE,1,75,75,75,1,-1.523,-1.909,MID,0.391,-1.673926,221,SC IRRELEVANT
290627,2022,2,,89,594,Dion,Prestia,RIC,MID,,,,42,42,42,463900,,,,,,,TRUE,1,75,75,75,1,-1.523,-1.909,MID,0.391,-1.673926,222,SC IRRELEVANT
294199,2022,2,,82,330,Sam,Menegola,GEE,MID,,,,0,0,0,491500,,,,,,,TRUE,2,74.5,75,75,1,-1.523,-1.909,MID,0.391,-1.673926,223,SC IRRELEVANT
298630,2022,2,,95,196,Kyle,Langford,ESS,MID,,,,4,4,4,472300,,,,,,,TRUE,1,75,75,75,1,-1.523,-1.909,MID,0.391,-1.673926,224,SC IRRELEVANT
992462,2022,2,,83,407,Daniel,Howe,HAW,MID,,,,0,0,0,420600,,,,,,,TRUE,2,74.5,74.5,74.5,1,-1.563,-1.948,MID,0.391,-1.7135349999999998,225,SC IRRELEVANT
993828,2022,2,,76,67,Rhys,Mathieson,BRL,MID,,,,0,0,0,337500,,,,,,,TRUE,4,73.5,74.5,74.5,1,-1.563,-1.948,MID,0.391,-1.7135349999999998,226,SC IRRELEVANT
296269,2022,2,82,73,60,Darcy,Gardiner,BRL,DEF,,,82,78,78,78,296300,,,,,,,FALSE,4,82,69,73,1,-1.682,-1.928,DEF,0.261,-1.746206,227,SC IRRELEVANT
994386,2022,2,90,73,308,Tom,Atkins,GEE,DEF,,,90,88.5,88.5,88.5,415700,,,,,,,FALSE,3,90,66,73,1,-1.682,-1.928,DEF,0.261,-1.746206,228,SC IRRELEVANT
998260,2022,2,,73,266,Jack,Bowes,GCS,DEF,,,,0,0,0,450900,,,,,,,TRUE,3,72,73,73,1,-1.682,-1.928,DEF,0.261,-1.746206,229,SC IRRELEVANT
