"feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round","projected_points","points","played","avg","avg3","avg5","price","season"
260710,449,"Paul","Puopolo","HAW","FWD",,8,49,,4,46.5,47.3333,46.5,291400,"2020"
1007102,354,"Mark","O'Connor","GEE","DEF",,8,62,85,8,71.5,70.3333,73.6,351700,"2020"
290757,681,"Jimmy","Webster","STK","DEF",,8,65,,0,0,0,0,346200,"2020"
294570,662,"Dean","Kent","STK","FWD",,8,77,59,6,73.3333,71.3333,73.8,370900,"2020"
291550,543,"Josh","Walker","NTH","DEF",,8,90,77,8,65.625,71,78.6,360900,"2020"
295103,20,"Riley","Knight","ADE","FWD",,8,67,,0,0,0,0,344300,"2020"
294592,622,"Kamdyn","McIntosh","RIC","MID",,8,62,66,5,64.6,79.6667,64.6,355600,"2020"
290817,253,"Brandon","Matera","FRE","FWD",,8,55,32,4,46.25,47,46.25,293000,"2020"
295222,246,"Joel","Hamling","FRE","DEF",,8,73,,0,0,0,0,342400,"2020"
1002267,514,"Luke","Davies-Uniacke","NTH","FWD","MID",8,51,48,1,48,48,48,342100,"2020"
997933,252,"Griffin","Logue","FRE","DEF",,8,62,,5,70.2,93,70.2,357400,"2020"
1005729,539,"Tarryn","Thomas","NTH","FWD",,8,57,,6,54,46.3333,47.6,282400,"2020"
290199,515,"Majak","Daw","NTH","DEF",,8,87,,0,0,0,0,339600,"2020"
1002239,235,"Adam","Cerra","FRE","DEF",,8,89,113,8,81.625,82,87.8,411400,"2020"
290289,176,"Josh","Thomas","COL","FWD",,8,59,41,3,40,40,40,285600,"2020"
280990,583,"Steven","Motlop","PTA","FWD",,8,56,,7,64,52,47.8,310700,"2020"
997842,712,"Colin","O'Riordan","SYD","DEF",,8,44,,6,42.6667,40.3333,40.4,250100,"2020"
1001448,180,"Rupert","Wills","COL","MID",,8,77,49,6,72.6667,70.3333,71.6,370300,"2020"
298271,505,"Paul","Ahern","NTH","DEF","MID",8,58,,4,53,64.3333,53,303500,"2020"
296078,518,"Taylor","Garner","NTH","FWD",,8,79,,0,0,0,0,337900,"2020"
1006126,719,"James","Rowbottom","SYD","FWD","MID",8,83,76,8,71.5,75,76.4,375700,"2020"
240060,91,"Eddie","Betts","CAR","FWD",,8,62,48,7,58.5714,63,50,314600,"2020"
291821,447,"Jonathon","Patton","HAW","RUC","FWD",8,53,,4,40,35,40,271900,"2020"
1005053,48,"Noah","Answerth","BRL","DEF",,8,67,,1,57,57,57,336700,"2020"
998115,242,"Taylin","Duman","FRE","DEF",,8,74,54,6,66.3333,75,65.6,353000,"2020"
291771,220,"Devon","Smith","ESS","FWD","MID",8,73,49,7,76.8571,62.6667,65.6,364600,"2020"
240406,795,"Josh J.","Kennedy","WCE","FWD",,8,54,131,8,71.875,93.6667,87.8,368000,"2020"
1000953,114,"Harry","McKay","CAR","FWD",,8,35,,5,47,61,47,272400,"2020"
295256,545,"Marley","Williams","NTH","DEF",,8,74,,4,66.75,60,66.75,314600,"2020"
1004364,805,"Liam","Ryan","WCE","FWD",,8,59,81,8,70.125,57,62.4,324300,"2020"
296420,488,"Alex","Neal-Bullen","MEL","FWD",,8,62,,2,74,74,74,343300,"2020"
294675,503,"Josh","Wagner","MEL","DEF",,8,56,,0,0,0,0,332200,"2020"
1006152,330,"Jordan","Clark","GEE","MID",,8,55,,2,49,49,49,314100,"2020"
295712,737,"Tory","Dickson","WBD","FWD",,8,55,,0,0,0,0,330900,"2020"
291548,65,"Ryan","Lester","BRL","DEF",,8,61,57,7,63,57,55,308500,"2020"
998215,128,"Will","Setterfield","CAR","MID",,8,86,115,8,82.125,105,100,444900,"2020"
992644,493,"Braydon","Preuss","MEL","RUC","FWD",8,60,,0,0,0,0,329500,"2020"
992499,540,"Kayne","Turner","NTH","FWD",,8,62,,0,0,0,0,329400,"2020"
294663,726,"Jackson","Thurlow","SYD","DEF",,8,50,,0,0,0,0,329400,"2020"
998130,274,"Ben","Ainsworth","GCS","FWD","MID",8,93,51,8,74.125,61.3333,66.4,359700,"2020"
1001017,525,"Nick","Larkey","NTH","FWD",,8,59,39,2,46,46,46,309400,"2020"
291357,359,"Gary","Rohan","GEE","FWD",,8,69,79,8,68.25,73.3333,70.4,359200,"2020"
1006121,557,"Zak","Butters","PTA","FWD",,8,112,39,8,81.5,74,85.2,427200,"2020"
290675,400,"Daniel","Lloyd","GWS","FWD",,8,47,72,6,54.8333,50.3333,45.6,276000,"2020"
290641,648,"Jake","Carlisle","STK","DEF",,8,100,58,7,77.7143,88,78.8,399300,"2020"
295446,281,"Sam","Collins","GCS","DEF",,8,85,117,8,82.25,99.6667,87.4,414000,"2020"
296324,249,"Jesse","Hogan","FRE","FWD",,8,45,,3,50.6667,50.6667,50.6667,304300,"2020"
994386,326,"Tom","Atkins","GEE","FWD",,8,60,,4,42.75,48.3333,42.75,290900,"2020"
296355,528,"Luke","McDonald","NTH","DEF",,8,76,122,8,70.125,75.6667,80,349300,"2020"
996064,300,"Jesse","Joyce","GCS","DEF",,8,46,,1,64,64,64,326800,"2020"
997142,576,"Peter","Ladhams","PTA","RUC","FWD",8,78,106,2,93,93,93,349200,"2020"
1008882,276,"Charlie","Ballard","GCS","DEF",,8,63,59,7,69.5714,76.3333,73,365000,"2020"
993828,70,"Rhys","Mathieson","BRL","FWD","MID",8,61,,0,0,0,0,325200,"2020"
1001028,130,"Jack","Silvagni","CAR","FWD",,8,35,,3,35.3333,35.3333,35.3333,280700,"2020"
1001026,217,"Jordan","Ridley","ESS","DEF",,8,111,114,7,109.571,105.667,114.6,519200,"2020"
990606,221,"William","Snelling","ESS","FWD",,8,55,94,7,69.8571,89,73.8,364700,"2020"
1000981,631,"Daniel","Rioli","RIC","FWD",,8,48,59,7,52.4286,50,46.6,253800,"2020"
296200,102,"Michael","Gibbons","CAR","FWD",,8,84,57,8,75.625,79,86,410100,"2020"
298091,640,"Logan","Austin","STK","DEF",,8,79,,0,0,0,0,320900,"2020"
295942,308,"Jordan","Murdoch","GCS","DEF",,8,60,,0,0,0,0,319600,"2020"
250290,179,"Travis","Varcoe","COL","FWD",,8,60,,3,57,57,57,309500,"2020"
993806,504,"Sam","Weideman","MEL","FWD",,8,54,28,3,62,62,62,326000,"2020"
1002220,358,"Esava","Ratugolea","GEE","FWD",,8,64,56,8,65.625,60,64.6,343500,"2020"
1002331,284,"Jacob","Dawson","GCS","DEF",,8,69,,0,0,0,0,318500,"2020"
997100,697,"Will","Hayward","SYD","FWD",,8,70,,7,66.1429,80.3333,71.2,334500,"2020"
240232,169,"Ben","Reid","COL","FWD",,8,64,,0,0,0,0,317700,"2020"
994385,474,"Jayden","Hunt","MEL","FWD",,8,43,,3,50.3333,50.3333,50.3333,306400,"2020"
294168,44,"Marcus","Adams","BRL","DEF",,8,64,,1,28,28,28,316300,"2020"
1005247,412,"Sam","Taylor","GWS","DEF",,8,71,,4,67,76.3333,67,338500,"2020"
994077,603,"Mabior","Chol","RIC","RUC","FWD",8,53,43,4,63.25,62.6667,63.25,323600,"2020"
991976,745,"Will","Hayes","WBD","MID",,8,58,,0,0,0,0,315000,"2020"
296334,191,"Orazio","Fantasia","ESS","FWD",,8,55,,5,56.2,57.3333,56.2,302400,"2020"
1004985,673,"Ben","Paton","STK","DEF",,8,73,105,8,76.875,88.3333,74,370000,"2020"
298437,45,"Callum","Ah Chee","BRL","MID",,8,54,63,7,58.1429,62,56.4,294100,"2020"
993820,781,"Thomas","Cole","WCE","DEF",,8,75,73,5,70,73,70,336600,"2020"
297452,658,"Nick","Hind","STK","FWD",,8,57,81,3,59,59,59,299100,"2020"
296211,725,"Lewis","Taylor","SYD","MID",,8,49,53,5,50.2,44.6667,50.2,274600,"2020"
1001398,107,"Matthew","Kennedy","CAR","FWD",,8,55,83,3,72.6667,72.6667,72.6667,326700,"2020"
1005717,651,"Nick","Coffield","STK","DEF",,8,77,52,7,72.7143,67.3333,78.8,374600,"2020"
993841,760,"Josh","Schache","WBD","FWD",,8,49,,2,39,39,39,289100,"2020"
996442,688,"Ryan","Clarke","SYD","MID",,8,81,98,4,87,86,87,376800,"2020"
993940,502,"Corey","Wagner","MEL","FWD","MID",8,59,,0,0,0,0,308000,"2020"
280972,590,"Jack","Watts","PTA","DEF",,8,73,,0,0,0,0,307900,"2020"
291792,407,"Tommy","Sheridan","GWS","MID",,8,45,,1,17,17,17,306100,"2020"
1006133,632,"Jack","Ross","RIC","MID",,8,45,,2,44.5,44.5,44.5,291900,"2020"
997033,238,"Brennan","Cox","FRE","FWD",,8,79,,4,77,84.6667,77,345600,"2020"
297504,75,"Daniel","McStay","BRL","FWD",,8,62,78,8,66.375,65.6667,74.8,336000,"2020"
270326,344,"Lachlan","Henderson","GEE","DEF",,8,75,67,1,67,67,67,305000,"2020"
260113,654,"Jarryn","Geary","STK","DEF",,8,52,38,6,57.1667,51.3333,51,294100,"2020"
996232,195,"Matt","Guelfi","ESS","MID",,8,48,,2,53,53,53,300400,"2020"
293883,327,"Jed","Bews","GEE","DEF",,8,62,42,7,55.7143,55,56.2,294300,"2020"
999309,388,"Jackson","Hately","GWS","MID",,8,66,,5,65.6,57.6667,65.6,315400,"2020"
996554,813,"Jake","Waterman","WCE","FWD",,8,61,58,4,64,58.3333,64,303400,"2020"
992351,770,"Bailey","Williams","WBD","DEF",,8,81,93,8,79.625,75.3333,81.2,381200,"2020"
260288,421,"James","Frawley","HAW","DEF",,8,58,72,8,57.75,64.3333,61.8,298600,"2020"
1007881,310,"Wil","Powell","GCS","MID",,8,51,64,6,52,36,47,246100,"2020"
290527,581,"Trent","McKenzie","PTA","DEF",,8,70,,7,72.1429,62.3333,70.2,343400,"2020"
291848,693,"Robbie","Fox","SYD","DEF","FWD",8,66,76,5,77.2,89,77.2,368100,"2020"
298409,259,"Alex","Pearce","FRE","DEF",,8,41,,0,0,0,0,297700,"2020"
296291,349,"Jake","Kolodjashnij","GEE","DEF",,8,57,43,5,64.4,55,64.4,305200,"2020"
294643,316,"Alex","Sexton","GCS","FWD",,8,65,75,7,61.8571,67.3333,67.4,321100,"2020"
297406,188,"Tom","Cutler","ESS","MID",,8,84,,2,76,76,76,314400,"2020"
1000998,29,"Lachlan","Murphy","ADE","FWD",,8,47,87,6,56.8333,60.6667,51.2,270900,"2020"
1006028,686,"Nick","Blakey","SYD","FWD",,8,54,74,8,52,53,52.4,267800,"2020"
1002256,100,"Paddy","Dow","CAR","FWD","MID",8,34,,1,27,27,27,295500,"2020"
295203,600,"Nathan","Broad","RIC","DEF",,8,73,53,8,67.875,82.6667,72.8,373600,"2020"
993953,63,"Eric","Hipwood","BRL","FWD",,8,88,67,8,70.875,65,68.8,340400,"2020"
998647,145,"Mason","Cox","COL","FWD",,8,46,,4,46.5,34.6667,46.5,259500,"2020"
294654,222,"James","Stewart","ESS","FWD",,8,74,,0,0,0,0,293000,"2020"
240302,53,"Grant","Birchall","BRL","DEF",,8,56,90,7,73.2857,86,79.6,372800,"2020"
280988,236,"Travis","Colyer","FRE","FWD",,8,52,,6,58,58,58,300500,"2020"
291964,298,"Jack","Hombsch","GCS","DEF",,8,44,,0,0,0,0,290800,"2020"
1000267,672,"Matthew","Parker","STK","FWD",,8,48,41,1,41,41,41,290700,"2020"
281139,771,"Easton","Wood","WBD","DEF",,8,60,96,5,67.2,60.6667,67.2,311000,"2020"
1005721,183,"Josh","Begley","ESS","FWD",,8,65,,0,0,0,0,289200,"2020"
995192,254,"Cam","McCarthy","FRE","FWD",,8,38,,1,51,51,51,289200,"2020"
1000937,345,"Jack","Henry","GEE","DEF",,8,68,52,8,62,67.6667,66.6,329300,"2020"
280959,811,"Nathan","Vardy","WCE","RUC",,8,51,,0,0,0,0,288800,"2020"
1008893,492,"Harrison","Petty","MEL","DEF","FWD",8,60,,0,0,0,0,288300,"2020"
291784,541,"Dom","Tyson","NTH","MID",,8,79,,0,0,0,0,287600,"2020"
1000963,443,"Harry","Morrison","HAW","FWD","MID",8,61,62,5,68.6,78.3333,68.6,346400,"2020"
1004998,579,"Todd","Marshall","PTA","FWD",,8,74,69,8,80.625,76.6667,70,367800,"2020"
297767,517,"Sam","Durdin","NTH","DEF",,8,57,,0,0,0,0,285600,"2020"
291797,375,"Matt","Buntine","GWS","DEF","FWD",8,41,,0,0,0,0,285400,"2020"
1001043,427,"Oliver","Hanrahan","HAW","FWD",,8,47,,4,43.75,34,43.75,259600,"2020"
996743,708,"Lewis","Melican","SYD","DEF",,8,55,,1,30,30,30,284600,"2020"
298390,483,"Jay","Lockhart","MEL","FWD",,8,53,73,6,55.1667,52.6667,49.4,261700,"2020"
999331,9,"Darcy","Fogarty","ADE","FWD",,8,61,,3,59.6667,59.6667,59.6667,293700,"2020"
993917,665,"Ben","Long","STK","FWD",,8,72,,6,76.1667,80.3333,67.8,361100,"2020"
993798,357,"James","Parsons","GEE","MID",,8,69,,0,0,0,0,282400,"2020"
298265,670,"Daniel","McKenzie","STK","DEF",,8,43,,0,0,0,0,280900,"2020"
991953,287,"Corey","Ellis","GCS","DEF",,8,52,,0,0,0,0,279100,"2020"
1005793,780,"Jarrod","Cameron","WCE","FWD",,8,46,33,3,33,33,33,232800,"2020"
1005199,16,"Elliott","Himmelberg","ADE","FWD",,8,45,35,2,29.5,29.5,29.5,253100,"2020"
1006550,801,"Jack","Petruccelle","WCE","FWD",,8,40,,3,41.6667,41.6667,41.6667,253300,"2020"
1006148,390,"Ian","Hill","GWS","FWD",,8,45,,1,5,5,5,275800,"2020"
991939,733,"Zaine","Cordy","WBD","DEF",,8,57,78,7,61.5714,56,60.2,294400,"2020"
295599,182,"Patrick","Ambrose","ESS","DEF",,8,51,,0,0,0,0,275200,"2020"
1002213,674,"Ed","Phillips","STK","MID",,8,58,,0,0,0,0,274800,"2020"
997823,804,"Josh","Rotham","WCE","DEF",,8,52,69,2,43,43,43,262500,"2020"
1004095,303,"Jack","Lukosius","GCS","DEF","FWD",8,77,65,8,78.5,83.6667,84.2,404900,"2020"
1006314,441,"Dylan","Moore","HAW","FWD",,8,59,,0,0,0,0,274400,"2020"
281052,790,"Mark","Hutchings","WCE","MID",,8,39,,0,0,0,0,274200,"2020"
1000932,8,"Tom","Doedee","ADE","DEF",,8,102,31,7,82.2857,86.6667,84.8,433500,"2020"
295012,172,"Matthew","Scharenberg","COL","DEF",,8,55,77,3,75,75,75,313700,"2020"
1002353,239,"Mitchell","Crowden","FRE","FWD",,8,51,,1,31,31,31,272800,"2020"
290314,396,"Lachlan","Keeffe","GWS","DEF","FWD",8,61,45,4,67.5,65.6667,67.5,321600,"2020"
294077,429,"Michael","Hartley","HAW","DEF",,8,65,,0,0,0,0,272400,"2020"
298298,798,"Jackson","Nelson","WCE","DEF",,8,75,86,6,76.5,101,79,379800,"2020"
1006203,17,"Chayce","Jones","ADE","FWD",,8,46,22,8,44.25,43.6667,46.4,246300,"2020"
294518,189,"Joe","Daniher","ESS","FWD",,8,58,,0,0,0,0,270400,"2020"
998106,11,"Jordan","Gallucci","ADE","FWD",,8,56,,0,0,0,0,269900,"2020"
1008198,705,"Tom","McCartin","SYD","FWD",,8,56,70,5,53.2,47,53.2,245800,"2020"
1007124,444,"Conor","Nash","HAW","FWD",,8,54,,0,0,0,0,269600,"2020"
997316,773,"Lewis","Young","WBD","DEF",,8,56,,1,0,0,0,267200,"2020"
992472,485,"Oscar","McDonald","MEL","DEF",,8,60,23,4,61.25,58.3333,61.25,305800,"2020"
998180,229,"Bailey","Banfield","FRE","FWD",,8,58,63,5,59.6,61,59.6,295300,"2020"
993946,18,"Ben","Keays","ADE","FWD",,8,79,116,7,80.4286,94.6667,92,393900,"2020"
291947,774,"Brendon","Ah Chee","WCE","MID",,8,60,,7,60.2857,65.3333,63.6,303100,"2020"
1000068,280,"Christopher","Burgess","GCS","DEF",,8,57,,0,0,0,0,265300,"2020"
1003203,707,"Hayden","McLean","SYD","RUC",,8,60,,4,64.25,52,64.25,294200,"2020"
298211,340,"Darcy","Fort","GEE","FWD",,8,81,,5,80.8,83,80.8,372900,"2020"
1008280,759,"Ed","Richards","WBD","FWD","MID",8,48,68,7,63.5714,65.6667,62.8,310600,"2020"
298277,743,"Billy","Gowers","WBD","FWD",,8,47,40,2,31,31,31,243000,"2020"
297255,113,"Mitch","McGovern","CAR","FWD",,8,68,23,8,58.25,57.6667,54.8,302400,"2020"
1002312,49,"Zac","Bailey","BRL","DEF","MID",8,66,110,8,74.75,78.3333,78.4,351200,"2020"
294013,302,"Sean","Lemmens","GCS","FWD","MID",8,39,,2,64,64,64,275000,"2020"
1008855,461,"Oskar","Baker","MEL","MID",,8,45,,0,0,0,0,261900,"2020"
1008089,167,"Isaac","Quaynor","COL","DEF",,8,64,79,3,82.6667,82.6667,82.6667,322500,"2020"
295313,748,"Lin","Jong","WBD","MID",,8,74,,3,74,74,74,310200,"2020"
280933,675,"Dylan","Roberton","STK","DEF",,8,58,,1,26,26,26,260400,"2020"
1005054,147,"Josh","Daicos","COL","MID",,8,82,46,7,77.8571,68.6667,71.6,377000,"2020"
992054,762,"Roarke","Smith","WBD","FWD","MID",8,53,,0,0,0,0,258000,"2020"
1002245,598,"Noah","Balta","RIC","RUC","FWD",8,44,57,4,56.25,49.3333,56.25,264700,"2020"
280722,318,"Zac","Smith","GCS","RUC",,8,75,,0,0,0,0,254700,"2020"
296371,230,"Brett","Bewley","FRE","FWD",,8,81,63,8,76.875,75.3333,75,374400,"2020"
1002235,79,"Cameron","Rayner","BRL","FWD",,8,70,89,8,73,85.6667,85.8,386500,"2020"
298144,710,"Sam","Naismith","SYD","RUC",,8,70,,2,100,100,100,296800,"2020"
1005530,638,"Ryan","Abbott","STK","RUC",,8,84,,0,0,0,0,250900,"2020"
295156,687,"Kaiden","Brand","SYD","DEF",,8,61,,2,57,57,57,258800,"2020"
297990,500,"Aaron","vandenBerg","MEL","FWD","MID",8,59,,4,52.75,59.3333,52.75,272200,"2020"
298287,542,"Ed","Vickers-Willis","NTH","DEF",,8,52,,0,0,0,0,247600,"2020"
1001396,380,"Isaac","Cumming","GWS","DEF",,8,60,,2,52,52,52,250000,"2020"
296439,109,"Darcy","Lang","CAR","FWD",,8,37,,1,47,47,47,244400,"2020"
998218,612,"Ryan","Garthwaite","RIC","DEF",,8,44,,0,0,0,0,244400,"2020"
1004880,718,"Ben","Ronke","SYD","FWD",,8,50,,3,57,57,57,271000,"2020"
281280,476,"Neville","Jetta","MEL","DEF",,8,44,0,5,35.8,28,35.8,213800,"2020"
1002259,118,"Lochie","O'Brien","CAR","MID",,8,40,,0,0,0,0,243400,"2020"
1003029,174,"Brayden","Sier","COL","MID",,8,41,,0,0,0,0,242700,"2020"
261214,806,"Will","Schofield","WCE","DEF",,8,31,,2,32,32,32,228600,"2020"
1008312,132,"Liam","Stocker","CAR","DEF",,8,42,,0,0,0,0,242400,"2020"
293035,141,"Tim","Broomhead","COL","FWD","MID",8,51,,0,0,0,0,242200,"2020"
1003547,423,"Conor","Glass","HAW","DEF",,8,60,,0,0,0,0,241600,"2020"
290228,15,"Kyle","Hartigan","ADE","DEF",,8,55,51,4,54.5,57.6667,54.5,263600,"2020"
1002253,566,"Kane","Farrell","PTA","FWD",,8,67,61,5,70,82.3333,70,333600,"2020"
298290,124,"Marc","Pittonet","CAR","RUC",,8,84,53,7,86.8571,53.3333,67.4,367700,"2020"
1002231,624,"Patrick","Naish","RIC","MID",,8,73,42,1,42,42,42,236200,"2020"
280471,457,"Ben","Stratton","HAW","DEF",,8,39,22,8,36.25,38.6667,41,216200,"2020"
1010841,158,"Jack","Madgen","COL","DEF",,8,54,,2,38.5,38.5,38.5,230200,"2020"
1006058,535,"Bailey","Scott","NTH","MID","FWD",8,43,103,4,57.5,60.6667,57.5,248400,"2020"
992374,645,"Dan","Butler","STK","FWD",,8,86,87,8,87.5,59.6667,78.4,384700,"2020"
1002282,497,"Charlie","Spargo","MEL","FWD",,8,43,,1,9,9,9,234200,"2020"
998414,812,"Daniel","Venables","WCE","FWD",,8,38,,0,0,0,0,233800,"2020"
1006127,769,"Rhylee","West","WBD","FWD",,8,64,,3,59.6667,59.6667,59.6667,265100,"2020"
1007238,410,"Jake","Stein","GWS","DEF",,8,53,,0,0,0,0,231100,"2020"
250548,820,"Lynden","Dunn","COL","DEF",,8,60,,0,0,0,0,230200,"2020"
1005547,283,"Joshua","Corbett","GCS","FWD",,8,29,,0,0,0,0,227500,"2020"
1006144,301,"Ben","King","GCS","FWD",,8,73,20,8,63.125,37.6667,51,298800,"2020"
294508,379,"Aidan","Corr","GWS","DEF",,8,92,74,8,83,88,87.2,409600,"2020"
290733,589,"Cameron","Sutcliffe","PTA","FWD",,8,52,,1,32,32,32,223300,"2020"
1005013,137,"Flynn","Appleby","COL","DEF",,8,40,,0,0,0,0,222900,"2020"
291891,224,"Jacob","Townsend","ESS","FWD",,8,45,49,7,55.1429,39,49.2,252800,"2020"
1000908,32,"Myles","Poholke","ADE","FWD",,8,51,,2,62.5,62.5,62.5,238100,"2020"
293255,299,"George","Horlin-Smith","GCS","DEF","MID",8,38,,0,0,0,0,221300,"2020"
994410,754,"Brad","Lynch","WBD","DEF",,8,40,,0,0,0,0,221100,"2020"
998390,434,"Changkuoth","Jiath","HAW","DEF",,8,68,,0,0,0,0,219900,"2020"
990548,667,"Jonathon","Marsh","STK","DEF",,8,51,,4,56.75,59.3333,56.75,271900,"2020"
1002228,339,"Lachie","Fogarty","GEE","MID",,8,48,76,1,76,76,76,219400,"2020"
998321,568,"Joel","Garner","PTA","DEF",,8,51,,0,0,0,0,219400,"2020"
1004909,772,"Lachlan","Young","WBD","DEF",,8,41,63,2,47,47,47,220600,"2020"
1004286,399,"Zac","Langdon","GWS","FWD",,8,52,35,4,39.75,28.3333,39.75,200300,"2020"
298474,814,"Francis","Watson","WCE","DEF",,8,67,,0,0,0,0,218300,"2020"
1008190,196,"Brayden","Ham","ESS","FWD","MID",8,59,39,5,57.6,58.3333,57.6,290800,"2020"
1002354,245,"Stefan","Giro","FRE","MID",,8,38,,0,0,0,0,215900,"2020"
1000072,164,"John","Noble","COL","DEF",,8,61,46,6,59.8333,60,57,288300,"2020"
998126,551,"Joe","Atley","PTA","MID",,8,52,,0,0,0,0,215000,"2020"
293603,580,"Sam","Mayes","PTA","MID",,8,73,39,2,77,77,77,242600,"2020"
281075,320,"Rory","Thompson","GCS","DEF",,8,53,,0,0,0,0,212300,"2020"
1004863,62,"Mitchell","Hinge","BRL","MID",,8,65,,0,0,0,0,210200,"2020"
1003520,661,"Darragh","Joyce","STK","DEF",,8,23,,0,0,0,0,209100,"2020"
1000860,262,"Lachlan","Schultz","FRE","FWD",,8,44,47,8,44.875,48.3333,50.2,244500,"2020"
1006087,292,"Caleb","Graham","GCS","DEF",,8,49,,1,31,31,31,207800,"2020"
1006106,467,"Kyle","Dunkley","MEL","FWD","MID",8,48,,0,0,0,0,207700,"2020"
296209,479,"Kade","Kolodjashnij","MEL","MID",,8,57,,0,0,0,0,207700,"2020"
998212,213,"Kobe","Mutch","ESS","MID",,8,41,,0,0,0,0,207400,"2020"
1003546,496,"Joel","Smith","MEL","DEF",,8,48,,3,53.6667,53.6667,53.6667,236000,"2020"
1009208,314,"Matthew","Rowell","GCS","MID",,8,102,,5,102.4,87,102.4,470700,"2020"
1004356,775,"Brayden","Ainsworth","WCE","MID",,8,55,21,3,44.3333,44.3333,44.3333,219000,"2020"
1009199,275,"Noah","Anderson","GCS","MID",,8,70,63,8,66.5,70.3333,72.8,332400,"2020"
1004894,508,"Aiden","Bonar","NTH","MID","FWD",8,49,,2,49.5,49.5,49.5,209800,"2020"
1004989,664,"Doulton","Langlands","STK","MID",,8,53,,0,0,0,0,202700,"2020"
997230,38,"Tyson","Stengle","ADE","FWD",,8,48,83,4,50.25,48.3333,50.25,212100,"2020"
1006276,610,"Derek","Eggmolesse-Smith","RIC","DEF",,8,72,45,3,76.3333,76.3333,76.3333,283000,"2020"
1001449,470,"Mitch","Hannan","MEL","FWD",,8,80,23,5,66.2,67.3333,66.2,315800,"2020"
290246,510,"Tom","Campbell","NTH","RUC","FWD",8,57,,1,36,36,36,199600,"2020"
1009399,475,"Luke","Jackson","MEL","RUC",,8,55,56,3,55,55,55,227900,"2020"
1005330,466,"Kade","Chandler","MEL","FWD",,8,60,,0,0,0,0,195500,"2020"
1000061,604,"Callum","Coleman-Jones","RIC","RUC","FWD",8,60,,0,0,0,0,195500,"2020"
1009253,371,"Lachlan","Ash","GWS","DEF","MID",8,52,47,6,51.5,63,54,262800,"2020"
280336,248,"Stephen","Hill","FRE","DEF","FWD",8,64,,4,64.25,61.3333,64.25,266400,"2020"
295964,42,"Patrick","Wilson","ADE","MID",,8,42,,0,0,0,0,190100,"2020"
1004870,342,"Zach","Guthrie","GEE","DEF",,8,31,,1,21,21,21,190100,"2020"
1006103,376,"Jye","Caldwell","GWS","MID",,8,62,62,4,67.75,66,67.75,274900,"2020"
1004848,722,"Dylan","Stephens","SYD","MID",,8,48,46,3,47.3333,47.3333,47.3333,208000,"2020"
1004034,226,"Brandon","Zerk-Thatcher","ESS","DEF",,8,54,,1,49,49,49,189000,"2020"
998569,819,"Callum","Moore","CAR","FWD",,8,55,19,1,19,19,19,186800,"2020"
1009201,25,"Fischer","Mcasey","ADE","DEF",,8,44,31,7,37.8571,36,39.4,199500,"2020"
298358,619,"Oleg","Markov","RIC","MID",,8,54,,0,0,0,0,184400,"2020"
999391,498,"Tom","Sparrow","MEL","FWD",,8,48,,0,0,0,0,182500,"2020"
1009256,273,"Hayden","Young","FRE","DEF",,8,52,,5,52,59.3333,52,273700,"2020"
1002328,296,"Jacob","Heron","GCS","FWD",,8,37,,0,0,0,0,179900,"2020"
992752,84,"Archie","Smith","BRL","RUC",,8,43,24,3,36.6667,36.6667,36.6667,185600,"2020"
998511,315,"Josh","Schoenfeld","GCS","FWD",,8,49,,0,0,0,0,178700,"2020"
998268,46,"Jacob","Allison","BRL","MID",,8,47,,0,0,0,0,176800,"2020"
1009420,263,"Caleb","Serong","FRE","MID",,8,59,118,5,71,77,71,283700,"2020"
1005988,247,"Liam","Henry","FRE","MID","FWD",8,34,,0,0,0,0,171300,"2020"
1002372,241,"Hugh","Dixon","FRE","FWD",,8,45,,0,0,0,0,171100,"2020"
994047,57,"Cedric","Cox","BRL","FWD",,8,43,,0,0,0,0,167300,"2020"
1009528,386,"Tom","Green","GWS","MID",,8,62,,4,62,69,62,268700,"2020"
991773,10,"Billy","Frampton","ADE","FWD",,8,49,,4,55,58.3333,55,229200,"2020"
1009260,290,"Sam","Flanders","GCS","MID","FWD",8,32,,0,0,0,0,162300,"2020"
1008541,480,"Kysaiah","Kropinyeri-Pickett","MEL","FWD",,8,53,22,6,48.1667,48.6667,46.4,233000,"2020"
1006303,744,"Fergus","Greene","WBD","FWD",,8,41,,0,0,0,0,157400,"2020"
290326,58,"Matt","Eagles","BRL","DEF",,8,41,,0,0,0,0,155800,"2020"
1005084,544,"Will","Walker","NTH","FWD",,8,41,,0,0,0,0,154900,"2020"
1008550,420,"Will","Day","HAW","DEF",,8,77,63,3,72.3333,72.3333,72.3333,238600,"2020"
993796,4,"Ben","Crocker","ADE","FWD",,8,41,,4,49.5,54.6667,49.5,210400,"2020"
1000905,531,"Tom","Murphy","NTH","DEF",,8,39,,1,35,35,35,152000,"2020"
1002143,530,"Ben","McKay","NTH","DEF",,8,48,70,2,78,78,78,191000,"2020"
1009191,552,"Miles","Bergman","PTA","FWD",,8,29,,0,0,0,0,148800,"2020"
298336,332,"Nakia","Cockatoo","GEE","MID","FWD",8,47,,0,0,0,0,148200,"2020"
1002401,87,"Brandon","Starcevich","BRL","DEF","MID",8,55,48,8,56,43.3333,46.4,247000,"2020"
