"feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round","projected_points","points","avg","avg3","avg5","price","user_team_id","team","coach","picked","type","position"
1000223,566,"Liam","Baker","RIC","DEF",,3,,103,69.3333,69.3333,69.3333,402400,,,,,,
290311,80,"Mitch","Robinson","BRL","MID",,3,,79,60,60,60,389800,,,,,,
293846,639,"Sebastian","Ross","STK","MID",,3,,58,87.3333,87.3333,87.3333,425300,20323,"La MacRaena","Anthony",TRUE,"scoring","MID"
992374,608,"Dan","Butler","STK","FWD",,3,,23,35.6667,35.6667,35.6667,356100,,,,,,
260930,579,"Shane","Edwards","RIC","MID",,3,,79,92.3333,92.3333,92.3333,431000,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
297907,113,"Nic","Newman","CAR","DEF",,3,,,0,0,0,415400,,,,,,
990740,237,"Rory","Lobb","FRE","RUC","FWD",3,,,0,0,0,415000,,,,,,
294737,683,"Callum","Sinclair","SYD","RUC",,3,,,0,0,0,414100,,,,,,
1000959,401,"James","Cousins","HAW","MID",,3,,,0,0,0,412600,,,,,,
1009199,260,"Noah","Anderson","GCS","MID",,3,,93,89,89,89,422800,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
280109,393,"Callan","Ward","GWS","MID",,3,,65,79.6667,79.6667,79.6667,409200,,,,,,
1004364,760,"Liam","Ryan","WCE","FWD",,3,,86,65.6667,65.6667,65.6667,390400,22859,"Ariana Grundy","Lester",TRUE,"scoring","FWD"
293651,694,"Hayden","Crozier","WBD","DEF",,3,,,0,0,0,409100,,,,,,
296422,644,"Callum","Wilkie","STK","DEF",,3,,61,73,73,73,399700,,,,,,
998103,654,"Oliver","Florent","SYD","MID",,3,,87,90.6667,90.6667,90.6667,422600,,,,,,
270938,21,"Tom","Lynch","ADE","FWD",,3,,69,77,77,77,404200,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD"
996442,651,"Ryan","Clarke","SYD","MID",,3,,,0,0,0,407800,,,,,,
998130,259,"Ben","Ainsworth","GCS","FWD",,3,,24,37.5,37.5,37.5,406300,,,,,,
1006126,681,"James","Rowbottom","SYD","MID",,3,,,117,117,117,405600,22859,"Ariana Grundy","Lester",FALSE,"nonscoring","MID"
1008089,164,"Isaac","Quaynor","COL","DEF",,3,,103,84,84,84,411600,,,,,,
292511,351,"Zach","Tuohy","GEE","MID",,3,,55,80,80,80,405100,,,,,,
295067,217,"James","Aish","FRE","MID",,3,,29,52.6667,52.6667,52.6667,369500,,,,,,
993979,557,"Sam","Powell-Pepper","PTA","FWD","MID",3,,,0,0,0,404500,,,,,,
290787,481,"Shaun","Atley","NTH","DEF",,3,,90,86.3333,86.3333,86.3333,413900,,,,,,
293854,248,"Matt","Taberner","FRE","FWD",,3,,55,72,72,72,394000,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","FWD"
998529,602,"Ivan","Soldo","RIC","RUC",,3,,,0,0,0,403000,,,,,,
996487,430,"Tom","Phillips","HAW","FWD","MID",3,,82,76,76,76,398900,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","FWD"
291773,114,"Jack","Newnes","CAR","MID","FWD",3,,101,85.3333,85.3333,85.3333,410700,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD"
296200,103,"Michael","Gibbons","CAR","FWD",,3,,79,73,73,73,394200,,,,,,
993832,128,"Jacob","Weitering","CAR","DEF",,3,,58,74,74,74,395400,,,,,,
291978,652,"Harry","Cunningham","SYD","DEF",,3,,40,49,49,49,362300,,,,,,
994539,118,"Sam","Petrevski-Seton","CAR","DEF",,3,,80,68,68,68,387400,,,,,,
290198,565,"David","Astbury","RIC","DEF",,3,,65,64.3333,64.3333,64.3333,381900,,,,,,
998114,433,"Jack","Scrimshaw","HAW","DEF",,3,,81,49,49,49,399600,23345,"Pink Lloyd","Jordan",TRUE,"scoring","DEF"
1006096,534,"Xavier","Duursma","PTA","MID",,3,,82,66.3333,66.3333,66.3333,383000,,,,,,
294877,344,"Isaac","Smith","GEE","FWD","MID",3,,68,80,80,80,400600,6510,"The Big Short","Luke",TRUE,"scoring","FWD"
298298,754,"Jackson","Nelson","WCE","DEF",,3,,70,62.6667,62.6667,62.6667,377600,,,,,,
990609,54,"Charlie","Cameron","BRL","FWD",,3,,49,51,51,51,360500,,,,,,
294429,617,"Luke","Dunstan","STK","MID",,3,,,0,0,0,395400,,,,,,
294125,257,"Nathan","Wilson","FRE","DEF",,3,,83,81,81,81,395100,,,,,,
999827,101,"Zac","Fisher","CAR","FWD",,3,,,70,70,70,394200,,,,,,
250362,22,"David","Mackay","ADE","DEF",,3,,,49,49,49,393300,,,,,,
1000072,161,"John","Noble","COL","DEF",,3,,86,81.3333,81.3333,81.3333,399100,,,,,,
1002235,77,"Cam","Rayner","BRL","FWD",,3,,,0,0,0,392900,,,,,,
291357,341,"Gary","Rohan","GEE","FWD",,3,,,40.5,40.5,40.5,392200,,,,,,
296735,493,"Aaron","Hall","NTH","FWD",,3,,81,43.5,43.5,43.5,392200,,,,,,
993953,62,"Eric","Hipwood","BRL","FWD",,3,,53,55.3333,55.3333,55.3333,363200,,,,,,
298211,321,"Darcy","Fort","GEE","RUC",,3,,,0,0,0,390700,22859,"Ariana Grundy","Lester",FALSE,"nonscoring","RUC"
1006159,406,"Damon","Greaves","HAW","DEF",,3,,,0,0,0,389700,,,,,,
290527,553,"Trent","McKenzie","PTA","DEF",,3,,,0,0,0,388300,,,,,,
296371,219,"Brett","Bewley","FRE","FWD","MID",3,,,0,0,0,388200,,,,,,
293845,312,"Jeremy","Cameron","GEE","FWD",,3,,,0,0,0,388100,2018,"Surviving J.Kelly","Mark",FALSE,"nonscoring","FWD"
291327,400,"Jonathon","Ceglar","HAW","RUC",,3,,42,71.6667,71.6667,71.6667,382500,,,,,,
281078,105,"Liam","Jones","CAR","DEF",,3,,147,78.6667,78.6667,78.6667,391300,,,,,,
1004938,334,"Gryan","Miers","GEE","FWD",,3,,84,58,58,58,363600,,,,,,
993771,593,"Marlion","Pickett","RIC","MID",,3,,67,60.3333,60.3333,60.3333,366300,,,,,,
291848,655,"Robbie","Fox","SYD","DEF",,3,,,0,0,0,385700,,,,,,
1008550,402,"Will","Day","HAW","DEF",,3,,,88.5,88.5,88.5,384400,22859,"Ariana Grundy","Lester",FALSE,"nonscoring","DEF"
1011936,669,"Justin","McInerney","SYD","MID",,3,,51,71,71,71,384400,,,,,,
993917,630,"Ben","Long","STK","DEF",,3,,16,48.3333,48.3333,48.3333,348600,,,,,,
280819,582,"Dylan","Grimes","RIC","DEF",,3,,68,59.6667,59.6667,59.6667,362600,,,,,,
996580,236,"Ethan","Hughes","FRE","DEF",,3,,40,59,59,59,361000,,,,,,
294592,588,"Kamdyn","McIntosh","RIC","MID",,3,,57,55,55,55,355500,,,,,,
294508,486,"Aidan","Corr","NTH","DEF",,3,,,80.5,80.5,80.5,381100,,,,,,
1007102,337,"Mark","O'Connor","GEE","DEF",,3,,121,93.6667,93.6667,93.6667,406200,,,,,,
1010841,152,"Jack","Madgen","COL","DEF",,3,,34,55.6667,55.6667,55.6667,355600,,,,,,
291548,64,"Ryan","Lester","BRL","DEF",,3,,94,75.6667,75.6667,75.6667,382000,,,,,,
291545,724,"Mitch","Wallis","WBD","FWD",,3,,,45.5,45.5,45.5,379900,,,,,,
210012,399,"Shaun","Burgoyne","HAW","FWD",,3,,72,61.6667,61.6667,61.6667,362200,,,,,,
1005577,181,"Sam","Draper","ESS","RUC",,3,,,49.5,49.5,49.5,378100,,,,,,
290160,450,"Michael","Hibberd","MEL","DEF",,3,,,0,0,0,378000,,,,,,
281373,757,"Jack","Redden","WCE","MID",,3,,105,84.3333,84.3333,84.3333,391700,,,,,,
270326,325,"Lachie","Henderson","GEE","DEF",,3,,71,76.3333,76.3333,76.3333,381000,,,,,,
1004998,551,"Todd","Marshall","PTA","FWD",,3,,46,60,60,60,377400,,,,,,
1001299,559,"Connor","Rozee","PTA","FWD",,3,,53,53,53,53,377200,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","FWD"
298144,673,"Sam","Naismith","SYD","RUC",,3,,,0,0,0,376100,,,,,,
240302,53,"Grant","Birchall","BRL","DEF",,3,,79,62.6667,62.6667,62.6667,361000,,,,,,
291526,316,"Luke","Dahlhaus","GEE","FWD",,3,,55,49.3333,49.3333,49.3333,343300,,,,,,
294036,662,"George","Hewett","SYD","MID",,3,,38,60.3333,60.3333,60.3333,357600,,,,,,
292145,545,"Tom","Jonas","PTA","DEF",,3,,62,59.6667,59.6667,59.6667,355800,,,,,,
1002245,567,"Noah","Balta","RIC","DEF",,3,,72,79,79,79,381500,,,,,,
290826,737,"Jamie","Cripps","WCE","FWD",,3,,84,94,94,94,401400,,,,,,
280416,154,"Chris","Mayne","COL","MID",,3,,66,66,66,66,373400,,,,,,
993794,409,"Blake","Hardwick","HAW","DEF",,3,,73,88.6667,88.6667,88.6667,393900,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF"
290314,376,"Lachlan","Keeffe","GWS","DEF",,3,,35,56.6667,56.6667,56.6667,351200,,,,,,
270588,190,"Cale","Hooker","ESS","DEF",,3,,112,70.3333,70.3333,70.3333,369300,,,,,,
290641,611,"Jake","Carlisle","STK","DEF",,3,,92,92,92,92,372500,,,,,,
1001195,296,"Izak","Rankine","GCS","FWD",,3,,57,62.6667,62.6667,62.6667,358400,,,,,,
294092,197,"Anthony","McDonald-Tipungwuti","ESS","FWD",,3,,96,82.3333,82.3333,82.3333,383500,,,,,,
290823,225,"Reece","Conca","FRE","DEF",,3,,64,63.3333,63.3333,63.3333,358300,,,,,,
1002220,340,"Esava","Ratugolea","GEE","RUC","FWD",3,,,0,0,0,369400,,,,,,
990606,210,"Will","Snelling","ESS","FWD",,3,,124,79,79,79,377700,,,,,,
997206,26,"Andrew","McPherson","ADE","DEF",,3,,57,40,40,40,325900,,,,,,
293813,585,"Tom J.","Lynch","RIC","FWD",,3,,83,64,64,64,356500,,,,,,
996483,713,"Toby","McLean","WBD","FWD",,3,,,0,0,0,366700,,,,,,
291849,158,"Brody","Mihocek","COL","FWD",,3,,58,65,65,65,357300,,,,,,
993828,67,"Rhys","Mathieson","BRL","FWD","MID",3,,,0,0,0,364800,,,,,,
297406,180,"Tom","Cutler","ESS","MID",,3,,33,29.5,29.5,29.5,364700,,,,,,
993820,736,"Tom","Cole","WCE","DEF",,3,,59,65,65,65,356300,,,,,,
294596,636,"Tim","Membrey","STK","FWD",,3,,70,79.3333,79.3333,79.3333,374600,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD"
293193,3,"Luke","Brown","ADE","DEF",,3,,59,42,42,42,363400,,,,,,
998134,606,"Josh","Battle","STK","FWD","MID",3,,34,53.3333,53.3333,53.3333,339500,,,,,,
296269,61,"Darcy","Gardiner","BRL","DEF",,3,,,0,0,0,362800,,,,,,
293801,141,"Jamie","Elliott","COL","FWD","MID",3,,,52,52,52,362700,,,,,,
1001438,447,"Bayley","Fritsch","MEL","FWD",,3,,79,64,64,64,350900,,,,,,
1007881,295,"Wil","Powell","GCS","DEF",,3,,84,73,73,73,362600,,,,,,
1000963,424,"Harry","Morrison","HAW","DEF","MID",3,,89,88,88,88,382300,23345,"Pink Lloyd","Jordan",TRUE,"scoring","MID"
1005199,15,"Elliott","Himmelberg","ADE","FWD",,3,,,0,0,0,358000,,,,,,
1002251,361,"Brent","Daniels","GWS","FWD",,3,,44,42.5,42.5,42.5,356600,,,,,,
993107,371,"Harry","Himmelberg","GWS","FWD",,3,,54,73,73,73,359900,,,,,,
993480,625,"Dougal","Howard","STK","DEF",,3,,69,100.333,100.333,100.333,396200,6510,"The Big Short","Luke",TRUE,"scoring","DEF"
294624,121,"Lachie","Plowman","CAR","DEF",,3,,82,74.3333,74.3333,74.3333,361400,,,,,,
298470,23,"Shane","McAdam","ADE","FWD",,3,,53,57.3333,57.3333,57.3333,338700,,,,,,
280934,41,"Daniel","Talia","ADE","DEF",,3,,,0,0,0,354600,,,,,,
293581,68,"Lincoln","McCarthy","BRL","FWD",,3,,74,72.3333,72.3333,72.3333,358600,,,,,,
998115,229,"Taylin","Duman","FRE","DEF",,3,,,0,0,0,354600,,,,,,
1002240,509,"Jaidyn","Stephenson","NTH","FWD",,3,,89,80.3333,80.3333,80.3333,368800,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD"
295584,624,"Bradley","Hill","STK","MID",,3,,55,60.3333,60.3333,60.3333,342200,,,,,,
298437,46,"Callum","Ah Chee","BRL","DEF",,3,,50,48.6667,48.6667,48.6667,326200,,,,,,
294068,204,"Andrew","Phillips","ESS","RUC",,3,,,0,0,0,353000,,,,,,
270951,214,"David","Zaharakis","ESS","FWD",,3,,,0,0,0,351400,,,,,,
1009528,367,"Tom","Green","GWS","MID",,3,,64,57,57,57,351400,,,,,,
992000,631,"Jack","Lonie","STK","FWD",,3,,53,49,49,49,325100,,,,,,
1004940,343,"Sam","Simpson","GEE","FWD",,3,,,0,0,0,350600,,,,,,
1009378,470,"Trent","Rivers","MEL","DEF",,3,,79,65.6667,65.6667,65.6667,346600,,,,,,
281124,91,"Levi","Casboult","CAR","FWD",,3,,43,34.3333,34.3333,34.3333,304600,,,,,,
1002770,133,"Callum L.","Brown","COL","FWD",,3,,79,67,67,67,349600,,,,,,
295203,569,"Nathan","Broad","RIC","DEF",,3,,58,63.6667,63.6667,63.6667,343000,,,,,,
1006103,177,"Jye","Caldwell","ESS","FWD","MID",3,,,70,70,70,348600,,,,,,
998109,178,"Dylan","Clarke","ESS","MID","FWD",3,,,0,0,0,348600,,,,,,
993816,251,"Darcy","Tucker","FRE","MID",,3,,,0,0,0,347900,,,,,,
298111,364,"Jeremy","Finlayson","GWS","FWD",,3,,,0,0,0,346700,,,,,,
240406,750,"Josh J.","Kennedy","WCE","FWD",,3,,96,79.3333,79.3333,79.3333,361600,,,,,,
998129,264,"Will","Brodie","GCS","MID","FWD",3,,29,47,47,47,317800,,,,,,
297899,449,"James","Harmes","MEL","DEF",,3,,,64,64,64,344700,,,,,,
250395,596,"Jack","Riewoldt","RIC","FWD",,3,,34,70.6667,70.6667,70.6667,348900,23413,"The West Wingard","Simon",TRUE,"scoring","FWD"
1004985,637,"Ben","Paton","STK","DEF",,3,,,0,0,0,344200,,,,,,
1006136,36,"Lachlan","Sholl","ADE","DEF","MID",3,,78,77.3333,77.3333,77.3333,356800,23345,"Pink Lloyd","Jordan",FALSE,"nonscoring","MID"
293603,552,"Sam","Mayes","PTA","DEF",,3,,,0,0,0,342500,,,,,,
290085,698,"Taylor","Duryea","WBD","DEF","FWD",3,,63,85.6667,85.6667,85.6667,367000,2016,"At Witts End","Paul",TRUE,"scoring","DEF"
293883,309,"Jed","Bews","GEE","DEF",,3,,42,47.6667,47.6667,47.6667,316400,,,,,,
1000981,597,"Daniel","Rioli","RIC","FWD",,3,,56,49.3333,49.3333,49.3333,318400,,,,,,
991933,571,"Jason","Castagna","RIC","FWD",,3,,79,72.3333,72.3333,72.3333,348500,,,,,,
993795,94,"David","Cuningham","CAR","FWD",,3,,,0,0,0,340700,,,,,,
997933,238,"Griffin","Logue","FRE","DEF",,3,,,0,0,0,339400,,,,,,
290117,621,"Dan","Hannebery","STK","MID",,3,,,0,0,0,338500,,,,,,
293479,59,"Cameron","Ellis-Yolmen","BRL","FWD","MID",3,,,0,0,0,337800,,,,,,
998484,521,"Cameron","Zurhaar","NTH","FWD",,3,,71,45.3333,45.3333,45.3333,310300,,,,,,
1004848,684,"Dylan","Stephens","SYD","MID",,3,,,0,0,0,337800,,,,,,
291720,146,"Will","Hoskin-Elliott","COL","FWD",,3,,21,44.6667,44.6667,44.6667,309200,,,,,,
271015,363,"Matt","de Boer","GWS","MID",,3,,28,54.6667,54.6667,54.6667,322200,,,,,,
1008123,385,"Jake","Riccardi","GWS","FWD",,3,,,0,0,0,336500,,,,,,
294504,531,"Tom","Clurey","PTA","DEF",,3,,68,67.3333,67.3333,67.3333,337800,,,,,,
294570,628,"Dean","Kent","STK","FWD",,3,,,0,0,0,335200,,,,,,
290623,570,"Josh","Caddy","RIC","MID",,3,,63,74,74,74,346300,,,,,,
297504,72,"Daniel","McStay","BRL","FWD",,3,,,0,0,0,333800,,,,,,
1002143,500,"Ben","McKay","NTH","DEF",,3,,35,48.6667,48.6667,48.6667,311600,,,,,,
1006133,599,"Jack","Ross","RIC","MID",,3,,,48,48,48,333100,,,,,,
1006058,506,"Bailey","Scott","NTH","FWD","MID",3,,52,64.6667,64.6667,64.6667,331900,,,,,,
997823,759,"Josh","Rotham","WCE","DEF",,3,,79,71.6667,71.6667,71.6667,340600,,,,,,
297452,188,"Nick","Hind","ESS","FWD",,3,,85,86.6667,86.6667,86.6667,360100,6510,"The Big Short","Luke",TRUE,"scoring","FWD"
290675,379,"Daniel","Lloyd","GWS","FWD",,3,,,0,0,0,330900,,,,,,
997078,205,"Mason","Redman","ESS","DEF",,3,,68,64.6667,64.6667,64.6667,330300,,,,,,
296291,331,"Jake","Kolodjashnij","GEE","DEF",,3,,72,77.3333,77.3333,77.3333,347100,,,,,,
294643,299,"Alex","Sexton","GCS","FWD",,3,,23,47.6667,47.6667,47.6667,307600,,,,,,
1002404,715,"Aaron","Naughton","WBD","FWD",,3,,95,90.3333,90.3333,90.3333,364000,23413,"The West Wingard","Simon",TRUE,"scoring","FWD"
291550,515,"Josh","Walker","NTH","DEF",,3,,72,47.6667,47.6667,47.6667,307300,,,,,,
992786,564,"Jake","Aarts","RIC","FWD",,3,,61,49,49,49,309000,,,,,,
1004863,16,"Mitchell","Hinge","ADE","MID",,3,,,31,31,31,328800,,,,,,
1000998,28,"Lachlan","Murphy","ADE","FWD",,3,,55,59.3333,59.3333,59.3333,322000,,,,,,
297456,281,"Nick","Holman","GCS","FWD",,3,,42,49,49,49,308400,,,,,,
290188,679,"Sam","Reid","SYD","FWD",,3,,74,73,73,73,340000,,,,,,
1006143,629,"Max","King","STK","FWD",,3,,41,53,53,53,327400,,,,,,
994077,572,"Mabior","Chol","RIC","RUC","FWD",3,,,0,0,0,327200,,,,,,
997100,660,"Will","Hayward","SYD","FWD",,3,,,0,0,0,327100,,,,,,
1000937,326,"Jack","Henry","GEE","DEF",,3,,79,78.5,78.5,78.5,325500,,,,,,
996743,671,"Lewis","Melican","SYD","DEF",,3,,,0,0,0,324700,,,,,,
996232,185,"Matt","Guelfi","ESS","DEF",,3,,57,57,57,57,324300,,,,,,
291819,476,"Adam","Tomlinson","MEL","DEF","MID",3,,65,71.6667,71.6667,71.6667,335100,,,,,,
290797,707,"Alex","Keath","WBD","DEF",,3,,100,86,86,86,353900,,,,,,
996554,767,"Jake","Waterman","WCE","FWD",,3,,,0,0,0,323600,,,,,,
294828,330,"Josh","Jenkins","GEE","RUC","FWD",3,,,43,43,43,323400,,,,,,
1005247,392,"Sam","Taylor","GWS","DEF",,3,,104,69.6667,69.6667,69.6667,331900,,,,,,
291533,462,"Tom","McDonald","MEL","FWD",,3,,50,77,77,77,341400,6510,"The Big Short","Luke",FALSE,"nonscoring","FWD"
294469,522,"Aliir","Aliir","PTA","DEF",,3,,76,80,80,80,344000,,,,,,
1009253,353,"Lachie","Ash","GWS","DEF",,3,,86,73,73,73,334300,,,,,,
260113,619,"Jarryn","Geary","STK","DEF",,3,,,0,0,0,320400,,,,,,
990816,183,"Aaron","Francis","ESS","DEF",,3,,118,73.6667,73.6667,73.6667,335000,,,,,,
1000953,111,"Harry","McKay","CAR","FWD",,3,,145,104,104,104,374800,,,,,,
1002228,102,"Lachie","Fogarty","CAR","FWD",,3,,163,110.333,110.333,110.333,382600,,,,,,
290629,187,"Dyson","Heppell","ESS","MID",,3,,,89,89,89,319100,,,,,,
992128,528,"Ryan","Burton","PTA","DEF",,3,,68,73,73,73,333000,,,,,,
1006028,647,"Nick","Blakey","SYD","FWD","MID",3,,75,55.3333,55.3333,55.3333,309400,,,,,,
994599,526,"Riley","Bonner","PTA","DEF",,3,,,72,72,72,318200,,,,,,
294077,411,"Michael","Hartley","HAW","DEF",,3,,,0,0,0,317800,,,,,,
1010174,539,"Mitch","Georgiades","PTA","FWD",,3,,46,70.5,70.5,70.5,317000,,,,,,
1003203,670,"Hayden","McLean","SYD","FWD",,3,,57,53,53,53,317000,,,,,,
1006232,687,"Sam","Wicks","SYD","FWD",,3,,114,90.6667,90.6667,90.6667,354400,,,,,,
1006137,511,"Curtis","Taylor","NTH","FWD",,3,,,41,41,41,315800,,,,,,
1008543,34,"Harry","Schoenberg","ADE","FWD",,3,,59,69,69,69,325300,,,,,,
298358,288,"Oleg","Markov","GCS","DEF",,3,,67,82.6667,82.6667,82.6667,342500,,,,,,
290228,410,"Kyle","Hartigan","HAW","DEF",,3,,47,60.6667,60.6667,60.6667,313200,,,,,,
1003029,169,"Brayden","Sier","COL","MID",,3,,71,55,55,55,305300,,,,,,
991939,693,"Zaine","Cordy","WBD","DEF",,3,,,0,0,0,313700,,,,,,
998167,130,"Tom","Williamson","CAR","DEF",,3,,,37.5,37.5,37.5,313400,,,,,,
1008198,667,"Tom","McCartin","SYD","FWD",,3,,64,77.6667,77.6667,77.6667,334700,,,,,,
1009399,453,"Luke","Jackson","MEL","FWD",,3,,84,58,58,58,308400,,,,,,
990882,27,"Wayne","Milera","ADE","DEF",,3,,,0,0,0,312200,,,,,,
998647,137,"Mason","Cox","COL","FWD",,3,,55,61.6667,61.6667,61.6667,313000,,,,,,
240399,656,"Lance","Franklin","SYD","FWD",,3,,,60,60,60,312000,,,,,,
280012,166,"Jordan","Roughead","COL","DEF",,3,,113,79.6667,79.6667,79.6667,336200,,,,,,
1008171,134,"Tyler","Brown","COL","MID",,3,,40,48,48,48,294000,,,,,,
296324,372,"Jesse","Hogan","GWS","FWD",,3,,,0,0,0,310800,,,,,,
1000972,533,"Willem","Drew","PTA","MID",,3,,78,82,82,82,338900,,,,,,
999824,335,"Quinton","Narkle","GEE","MID",,3,,,0,0,0,310400,,,,,,
999309,14,"Jackson","Hately","ADE","MID",,3,,,0,0,0,310300,,,,,,
291947,730,"Brendon","Ah Chee","WCE","FWD",,3,,,0,0,0,310200,,,,,,
296420,464,"Alex","Neal-Bullen","MEL","FWD",,3,,64,78.6667,78.6667,78.6667,334000,,,,,,
297473,19,"Jake","Kelly","ADE","DEF",,3,,95,61,61,61,309800,,,,,,
1008280,716,"Ed","Richards","WBD","FWD","MID",3,,,0,0,0,309300,,,,,,
1002253,536,"Kane","Farrell","PTA","FWD","MID",3,,,28,28,28,309200,,,,,,
240254,279,"Jarrod","Harbrow","GCS","DEF",,3,,82,82,82,82,309100,,,,,,
240060,89,"Eddie","Betts","CAR","FWD",,3,,36,36,36,36,308800,,,,,,
280990,555,"Steven","Motlop","PTA","FWD",,3,,20,70.6667,70.6667,70.6667,322200,23413,"The West Wingard","Simon",TRUE,"scoring","FWD"
298280,195,"Jayden","Laverde","ESS","FWD",,3,,63,57.6667,57.6667,57.6667,304600,,,,,,
1008882,262,"Charlie","Ballard","GCS","DEF",,3,,90,86.3333,86.3333,86.3333,342400,,,,,,
1002401,86,"Brandon","Starcevich","BRL","DEF",,3,,58,58,58,58,304500,,,,,,
996464,287,"Darcy","MacPherson","GCS","FWD",,3,,87,85.3333,85.3333,85.3333,340300,,,,,,
290289,170,"Josh","Thomas","COL","FWD",,3,,56,53,53,53,296700,,,,,,
1004912,97,"Tom","De Koning","CAR","RUC",,3,,,0,0,0,305500,,,,,,
997230,39,"Tyson","Stengle","ADE","FWD",,3,,,0,0,0,305300,,,,,,
293738,404,"Sam","Frost","HAW","DEF",,3,,50,72.6667,72.6667,72.6667,322200,,,,,,
1005053,48,"Noah","Answerth","BRL","DEF",,3,,,0,0,0,304500,,,,,,
993806,479,"Sam","Weideman","MEL","FWD",,3,,,0,0,0,303800,,,,,,
1004437,255,"Tobe","Watson","FRE","DEF",,3,,,33,33,33,303700,,,,,,
999391,475,"Tom","Sparrow","MEL","MID",,3,,44,53.6667,53.6667,53.6667,296100,,,,,,
996692,451,"Marty","Hore","MEL","DEF",,3,,,0,0,0,303600,,,,,,
992644,383,"Braydon","Preuss","GWS","RUC",,3,,,0,0,0,303000,,,,,,
990291,135,"Darcy","Cameron","COL","FWD",,3,,,0,0,0,302900,,,,,,
1006314,422,"Dylan","Moore","HAW","FWD",,3,,55,71.6667,71.6667,71.6667,319000,,,,,,
993799,274,"Brayden","Fiorini","GCS","MID",,3,,,0,0,0,301700,,,,,,
297990,477,"Aaron","vandenBerg","MEL","MID",,3,,,0,0,0,301300,,,,,,
291509,378,"Adam","Kennedy","GWS","MID",,3,,,0,0,0,300900,,,,,,
1006059,57,"Keidean","Coleman","BRL","FWD",,3,,,40.5,40.5,40.5,299800,,,,,,
1006144,284,"Ben","King","GCS","FWD",,3,,65,62.3333,62.3333,62.3333,303900,,,,,,
996708,695,"Bailey","Dale","WBD","FWD",,3,,95,85.3333,85.3333,85.3333,334300,6510,"The Big Short","Luke",FALSE,"nonscoring","FWD"
291753,271,"Sam","Day","GCS","FWD",,3,,,44,44,44,298300,,,,,,
280506,43,"Taylor","Walker","ADE","FWD",,3,,130,139.667,139.667,139.667,406100,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD"
1002282,474,"Charlie","Spargo","MEL","FWD",,3,,59,77,77,77,323000,,,,,,
1000860,244,"Lachie","Schultz","FRE","FWD",,3,,18,63.3333,63.3333,63.3333,304700,,,,,,
281139,728,"Easton","Wood","WBD","DEF",,3,,80,80,80,80,297700,,,,,,
296041,426,"Tim","O'Brien","HAW","FWD",,3,,,56,56,56,297500,,,,,,
261374,384,"Sam J.","Reid","GWS","DEF",,3,,,25,25,25,297300,,,,,,
280824,463,"Jake","Melksham","MEL","FWD",,3,,,0,0,0,296800,,,,,,
296225,758,"Willie","Rioli","WCE","FWD",,3,,,0,0,0,296600,,,,,,
260288,618,"James","Frawley","STK","DEF",,3,,,0,0,0,295900,,,,,,
1002353,227,"Mitch","Crowden","FRE","FWD",,3,,,0,0,0,295500,,,,,,
1002300,734,"Jarrod","Brander","WCE","FWD","MID",3,,82,82,82,82,295500,,,,,,
294654,211,"James","Stewart","ESS","FWD",,3,,,0,0,0,295000,,,,,,
298450,220,"Connor","Blakely","FRE","MID",,3,,,42.5,42.5,42.5,295000,,,,,,
996731,95,"Charlie","Curnow","CAR","FWD",,3,,,0,0,0,294600,,,,,,
994386,308,"Tom","Atkins","GEE","FWD",,3,,78,89,89,89,335400,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD"
297438,184,"Martin","Gleeson","ESS","DEF",,3,,,64,64,64,293400,,,,,,
1006276,783,"Derek","Eggmolesse-Smith","RIC","DEF",,3,,30,30,30,30,292500,,,,,,
298289,213,"Peter","Wright","ESS","FWD",,3,,69,67.3333,67.3333,67.3333,305800,,,,,,
250222,455,"Nathan","Jones","MEL","FWD","MID",3,,39,54,54,54,287900,,,,,,
280804,362,"Phil","Davis","GWS","DEF",,3,,13,50.3333,50.3333,50.3333,282000,,,,,,
1008855,439,"Oskar","Baker","MEL","MID",,3,,,0,0,0,290100,,,,,,
1005729,512,"Tarryn","Thomas","NTH","FWD",,3,,42,53,53,53,285200,,,,,,
298390,460,"Jay","Lockhart","MEL","DEF",,3,,,0,0,0,289600,,,,,,
293987,548,"Jarrod","Lienert","PTA","DEF",,3,,,0,0,0,289200,,,,,,
998180,218,"Bailey","Banfield","FRE","FWD",,3,,,0,0,0,288200,,,,,,
1001396,360,"Isaac","Cumming","GWS","DEF",,3,,99,93.3333,93.3333,93.3333,337100,,,,,,
1006148,370,"Bobby","Hill","GWS","FWD",,3,,21,42.6667,42.6667,42.6667,269300,,,,,,
999331,9,"Darcy","Fogarty","ADE","FWD",,3,,,0,0,0,286400,,,,,,
