"feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round","projected_points","points","avg","avg3","avg5","price","user_team_id","team","coach","picked","type","position"
290307,715,"Dane","Rampe","SYD","DEF",,1,95,86,86,86,86,527800,9856,"It's always Sonny","Simon",TRUE,"scoring","DEF"
1002222,460,"James","Worpel","HAW","MID",,1,89,93,93,93,93,527000,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","MID"
293222,21,"Rory","Laird","ADE","DEF",,1,103,88,88,88,88,525800,5524,"The Dragon's Laird","Luke",TRUE,"scoring","DEF"
271072,80,"Daniel","Rich","BRL","DEF",,1,93,87,87,87,87,525800,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","DEF"
291776,136,"Taylor","Adams","COL","MID",,1,86,112,112,112,112,525100,9856,"It's always Sonny","Simon",TRUE,"scoring","MID"
297907,116,"Nic","Newman","CAR","DEF",,1,106,39,39,39,39,524800,9856,"It's always Sonny","Simon",TRUE,"scoring","DEF"
998659,261,"Luke","Ryan","FRE","DEF",,1,96,52,52,52,52,520400,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","DEF"
993903,392,"Jacob","Hopper","GWS","MID",,1,91,112,112,112,112,520200,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","MID"
220001,325,"Gary","Ablett","GEE","FWD",,1,89,93,93,93,93,519500,9856,"It's always Sonny","Simon",TRUE,"scoring","FWD"
297523,30,"Reilly","O'Brien","ADE","RUC",,1,95,107,107,107,107,517400,5524,"The Dragon's Laird","Luke",TRUE,"scoring","RUC"
294557,746,"Lachie","Hunter","WBD","MID",,1,88,84,84,84,84,517400,5524,"The Dragon's Laird","Luke",TRUE,"scoring","MID"
297899,471,"James","Harmes","MEL","MID",,1,112,77,77,77,77,516400,9856,"It's always Sonny","Simon",TRUE,"scoring","MID"
296296,807,"Dom","Sheed","WCE","MID",,1,105,128,128,128,128,516100,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","MID"
296205,680,"Jack","Steele","STK","MID",,1,102,128,128,128,128,515900,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","MID"
260227,522,"Shaun","Higgins","NTH","MID",,1,97,93,93,93,93,515200,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","MID"
291201,430,"Ricky","Henderson","HAW","MID",,1,88,53,53,53,53,514900,,,,,,
290629,197,"Dyson","Heppell","ESS","MID",,1,92,,0,0,0,514300,33301,"What's Up, Doch?","Jordan",FALSE,"nonscoring","MID"
290311,82,"Mitch","Robinson","BRL","MID",,1,93,97,97,97,97,512700,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","MID"
280965,173,"Steele","Sidebottom","COL","MID",,1,89,125,125,125,125,512000,189,"The Full Bonty","Anthony",TRUE,"scoring","MID"
280109,413,"Callan","Ward","GWS","MID",,1,4,,0,0,0,511400,182,"Coronaviney","Paul",FALSE,"nonscoring","MID"
1000978,72,"Hugh","McCluggage","BRL","MID",,1,111,85,85,85,85,510700,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","MID"
298539,698,"Isaac","Heeney","SYD","FWD","MID",1,106,152,152,152,152,510700,182,"Coronaviney","Paul",TRUE,"scoring","FWD"
295344,387,"Toby","Greene","GWS","FWD",,1,92,108,108,108,108,510100,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","FWD"
297566,455,"James","Sicily","HAW","DEF",,1,91,70,70,70,70,509500,9856,"It's always Sonny","Simon",TRUE,"scoring","DEF"
296351,643,"Jack","Billings","STK","MID",,1,95,120,120,120,120,509500,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","MID"
293479,59,"Cameron","Ellis-Yolmen","BRL","MID",,1,93,,0,0,0,507200,33301,"What's Up, Doch?","Jordan",FALSE,"nonscoring","MID"
294429,653,"Luke","Dunstan","STK","MID",,1,96,92,92,92,92,505300,9856,"It's always Sonny","Simon",TRUE,"scoring","MID"
293845,377,"Jeremy","Cameron","GWS","FWD",,1,80,70,70,70,70,503900,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","FWD"
261323,439,"Ben","McEvoy","HAW","RUC",,1,108,80,80,80,80,503600,,,,,,
280763,69,"Stefan","Martin","BRL","RUC",,1,93,58,58,58,58,501100,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","RUC"
294674,637,"Nick","Vlastuin","RIC","DEF",,1,89,78,78,78,78,495500,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","DEF"
270919,587,"Tom","Rockliff","PTA","MID",,1,98,115,115,115,115,495400,9856,"It's always Sonny","Simon",TRUE,"scoring","MID"
280944,548,"Jack","Ziebell","NTH","FWD","MID",1,85,19,19,19,19,493400,9856,"It's always Sonny","Simon",TRUE,"scoring","FWD"
270146,97,"Ed","Curnow","CAR","MID",,1,90,57,57,57,57,493200,5524,"The Dragon's Laird","Luke",TRUE,"scoring","MID"
250105,115,"Marc","Murphy","CAR","MID",,1,86,101,101,101,101,492400,186,"GetRichOrDieTryin","Mark",FALSE,"nonscoring","MID"
296359,495,"Christian","Salem","MEL","DEF",,1,78,,0,0,0,491200,9856,"It's always Sonny","Simon",FALSE,"nonscoring","DEF"
294613,446,"Jaeger","O'Meara","HAW","MID",,1,100,112,112,112,112,491100,5524,"The Dragon's Laird","Luke",TRUE,"scoring","MID"
281373,802,"Jack","Redden","WCE","MID",,1,84,36,36,36,36,485400,182,"Coronaviney","Paul",TRUE,"scoring","MID"
994295,574,"Dan","Houston","PTA","DEF","MID",1,93,79,79,79,79,484800,9856,"It's always Sonny","Simon",TRUE,"scoring","DEF"
240052,256,"David","Mundy","FRE","MID",,1,98,,0,0,0,483500,33301,"What's Up, Doch?","Jordan",FALSE,"nonscoring","MID"
293871,146,"Jack","Crisp","COL","DEF",,1,94,62,62,62,62,482800,5524,"The Dragon's Laird","Luke",TRUE,"scoring","DEF"
291748,37,"Brodie","Smith","ADE","DEF",,1,81,55,55,55,55,481300,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","DEF"
298524,322,"Lachie","Weller","GCS","DEF",,1,89,61,61,61,61,481100,189,"The Full Bonty","Anthony",TRUE,"scoring","DEF"
294318,593,"Ollie","Wines","PTA","MID",,1,92,,0,0,0,479700,,,,,,
290832,319,"David","Swallow","GCS","MID",,1,83,92,92,92,92,478900,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","MID"
290032,617,"Kane","Lambert","RIC","FWD",,1,100,90,90,90,90,477900,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","FWD"
294036,699,"George","Hewett","SYD","MID",,1,95,,0,0,0,477600,9806,"HoweIMetYourMother","Lester",FALSE,"nonscoring","MID"
993799,289,"Brayden","Fiorini","GCS","MID",,1,99,71,71,71,71,477100,9856,"It's always Sonny","Simon",FALSE,"nonscoring","MID"
290738,534,"Jared","Polec","NTH","MID",,1,89,98,98,98,98,476400,,,,,,
294859,796,"Jeremy","McGovern","WCE","DEF",,1,87,83,83,83,83,475300,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","DEF"
295265,389,"Nick","Haynes","GWS","DEF",,1,94,114,114,114,114,474700,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","DEF"
994185,148,"Jordan","De Goey","COL","FWD",,1,83,66,66,66,66,473800,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","FWD"
991930,559,"Darcy","Byrne-Jones","PTA","DEF",,1,82,114,114,114,114,473400,189,"The Full Bonty","Anthony",TRUE,"scoring","DEF"
990740,251,"Rory","Lobb","FRE","RUC",,1,89,133,133,133,133,472800,,,,,,
1006094,133,"Sam","Walsh","CAR","MID",,1,72,55,55,55,55,471900,189,"The Full Bonty","Anthony",TRUE,"scoring","MID"
280737,454,"Liam","Shiels","HAW","MID",,1,93,127,127,127,127,471600,,,,,,
293713,286,"Brandon","Ellis","GCS","MID",,1,96,79,79,79,79,470800,,,,,,
291861,506,"Jed","Anderson","NTH","MID",,1,79,75,75,75,75,470200,,,,,,
992242,690,"Jordan","Dawson","SYD","DEF","FWD",1,86,84,84,84,84,467800,182,"Coronaviney","Paul",TRUE,"scoring","DEF"
280317,363,"Rhys","Stanley","GEE","RUC",,1,88,,0,0,0,467300,,,,,,
298264,481,"Ed","Langdon","MEL","MID",,1,84,120,120,120,120,466300,,,,,,
250321,361,"Joel","Selwood","GEE","MID",,1,87,68,68,68,68,465600,186,"GetRichOrDieTryin","Mark",FALSE,"nonscoring","MID"
993817,214,"Darcy","Parish","ESS","FWD","MID",1,81,53,53,53,53,465400,182,"Coronaviney","Paul",TRUE,"scoring","FWD"
991988,660,"Zak","Jones","STK","MID",,1,75,113,113,113,113,465400,,,,,,
261510,343,"Tom","Hawkins","GEE","FWD",,1,89,103,103,103,103,465000,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","FWD"
281091,293,"Hugh","Greenwood","GCS","FWD","MID",1,94,116,116,116,116,463100,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","FWD"
291526,334,"Luke","Dahlhaus","GEE","FWD",,1,78,98,98,98,98,462400,189,"The Full Bonty","Anthony",TRUE,"scoring","FWD"
998133,51,"Jarrod","Berry","BRL","MID",,1,82,52,52,52,52,461300,9856,"It's always Sonny","Simon",TRUE,"scoring","MID"
298272,307,"Touk","Miller","GCS","MID",,1,95,111,111,111,111,460700,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","MID"
261320,184,"Tom","Bellchambers","ESS","RUC",,1,93,101,101,101,101,460500,,,,,,
270938,22,"Tom","Lynch","ADE","FWD",,1,89,113,113,113,113,459900,9856,"It's always Sonny","Simon",TRUE,"scoring","FWD"
290838,783,"Jack","Darling","WCE","FWD",,1,57,68,68,68,68,458900,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","FWD"
294101,747,"Jason","Johannisen","WBD","DEF",,1,72,61,61,61,61,458100,182,"Coronaviney","Paul",TRUE,"scoring","DEF"
260930,609,"Shane","Edwards","RIC","DEF","MID",1,89,86,86,86,86,458000,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","DEF"
271045,797,"Nic","Naitanui","WCE","RUC",,1,94,100,100,100,100,457800,,,,,,
295584,657,"Bradley","Hill","STK","MID",,1,79,58,58,58,58,457400,5524,"The Dragon's Laird","Luke",FALSE,"nonscoring","MID"
280858,678,"Shane","Savage","STK","DEF",,1,83,,0,0,0,456900,,,,,,
298421,655,"Jade","Gresham","STK","FWD","MID",1,86,27,27,27,27,456400,182,"Coronaviney","Paul",TRUE,"scoring","FWD"
281080,808,"Brad","Sheppard","WCE","DEF",,1,80,94,94,94,94,455700,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","DEF"
290671,306,"Anthony","Miles","GCS","MID",,1,82,,0,0,0,455200,,,,,,
296035,516,"Trent","Dumont","NTH","MID",,1,90,80,80,80,80,455100,,,,,,
291545,767,"Mitch","Wallis","WBD","FWD","MID",1,74,59,59,59,59,454500,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","FWD"
270732,763,"Matthew","Suckling","WBD","DEF",,1,85,67,67,67,67,454000,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","DEF"
261396,570,"Robbie","Gray","PTA","FWD","MID",1,92,104,104,104,104,453000,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","FWD"
298279,464,"Angus","Brayshaw","MEL","MID",,1,86,71,71,71,71,452400,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","MID"
294877,456,"Isaac","Smith","HAW","MID",,1,81,119,119,119,119,450700,,,,,,
996487,166,"Tom","Phillips","COL","MID",,1,83,64,64,64,64,450500,,,,,,
996059,47,"Harris","Andrews","BRL","DEF",,1,98,103,103,103,103,449300,182,"Coronaviney","Paul",TRUE,"scoring","DEF"
296733,328,"Mark","Blicavs","GEE","DEF",,1,83,86,86,86,86,449200,,,,,,
250267,677,"Paddy","Ryder","STK","RUC","FWD",1,84,79,79,79,79,449100,189,"The Full Bonty","Anthony",TRUE,"scoring","FWD"
240700,406,"Heath","Shaw","GWS","DEF",,1,78,62,62,62,62,448700,9867,"Bad Boys For Fyfe","James",FALSE,"nonscoring","DEF"
1004592,740,"Tim","English","WBD","RUC",,1,77,63,63,63,63,448400,,,,,,
270325,537,"Robbie","Tarrant","NTH","DEF",,1,83,66,66,66,66,447800,,,,,,
290799,751,"Tom","Liberatore","WBD","MID",,1,91,,0,0,0,447500,,,,,,
298111,384,"Jeremy","Finlayson","GWS","FWD",,1,82,62,62,62,62,446400,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","FWD"
993905,709,"Callum","Mills","SYD","DEF",,1,86,85,85,85,85,444100,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","DEF"
996464,304,"Darcy","MacPherson","GCS","FWD","MID",1,78,56,56,56,56,443800,189,"The Full Bonty","Anthony",TRUE,"scoring","FWD"
295461,218,"Adam","Saad","ESS","DEF",,1,99,110,110,110,110,443500,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","DEF"
994539,121,"Sam","Petrevski-Seton","CAR","DEF","MID",1,73,113,113,113,113,443300,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","DEF"
280762,401,"Shane","Mumford","GWS","RUC",,1,79,,0,0,0,443200,,,,,,
290194,526,"Jamie","Macmillan","NTH","DEF",,1,88,80,80,80,80,443200,,,,,,
230202,131,"Kade","Simpson","CAR","DEF",,1,88,82,82,82,82,442600,186,"GetRichOrDieTryin","Mark",TRUE,"scoring","DEF"
271001,138,"Dayne","Beams","COL","MID",,1,72,,0,0,0,441700,,,,,,
294199,351,"Sam","Menegola","GEE","MID",,1,84,35,35,35,35,441700,,,,,,
1003130,752,"Patrick","Lipinski","WBD","FWD","MID",1,75,,0,0,0,441500,9867,"Bad Boys For Fyfe","James",FALSE,"nonscoring","FWD"
298210,491,"Christian","Petracca","MEL","FWD",,1,72,105,105,105,105,441300,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","FWD"
291902,501,"Jack","Viney","MEL","MID",,1,76,186,186,186,186,439300,182,"Coronaviney","Paul",TRUE,"scoring","MID"
270588,199,"Cale","Hooker","ESS","DEF",,1,75,,0,0,0,438300,,,,,,
294596,671,"Tim","Membrey","STK","FWD",,1,75,35,35,35,35,436400,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","FWD"
1002240,175,"Jaidyn","Stephenson","COL","FWD",,1,78,,0,0,0,436200,,,,,,
291978,689,"Harry","Cunningham","SYD","DEF",,1,92,56,56,56,56,436200,,,,,,
295518,99,"Sam","Docherty","CAR","DEF",,1,80,117,117,117,117,436100,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","DEF"
998129,278,"Will","Brodie","GCS","MID",,1,91,36,36,36,36,435800,182,"Coronaviney","Paul",TRUE,"scoring","MID"
260750,591,"Justin","Westhoff","PTA","FWD","MID",1,82,57,57,57,57,435500,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","FWD"
1002583,635,"Sydney","Stack","RIC","DEF",,1,70,55,55,55,55,435100,9856,"It's always Sonny","Simon",TRUE,"scoring","DEF"
261892,572,"Hamish","Hartlett","PTA","DEF",,1,78,68,68,68,68,434900,9806,"HoweIMetYourMother","Lester",FALSE,"nonscoring","DEF"
992010,159,"Brayden","Maynard","COL","DEF",,1,74,104,104,104,104,433900,,,,,,
997846,208,"Conor","McKenna","ESS","DEF",,1,77,,0,0,0,433600,,,,,,
291351,426,"Jack","Gunston","HAW","FWD",,1,77,73,73,73,73,433600,5524,"The Dragon's Laird","Luke",FALSE,"nonscoring","FWD"
990609,54,"Charlie","Cameron","BRL","FWD",,1,78,75,75,75,75,433200,,,,,,
270935,200,"Michael","Hurley","ESS","DEF",,1,82,63,63,63,63,432900,5524,"The Dragon's Laird","Luke",TRUE,"scoring","DEF"
291867,509,"Ben","Brown","NTH","FWD",,1,71,81,81,81,81,432000,,,,,,
290156,533,"Jasper","Pittard","NTH","DEF",,1,83,52,52,52,52,432000,,,,,,
291313,153,"Jeremy","Howe","COL","DEF",,1,65,156,156,156,156,431900,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","DEF"
280804,382,"Phil","Davis","GWS","DEF",,1,85,22,22,22,22,431600,,,,,,
270896,606,"Trent","Cotchin","RIC","MID",,1,81,94,94,94,94,429500,,,,,,
993794,428,"Blake","Hardwick","HAW","DEF",,1,75,,0,0,0,429000,,,,,,
270951,225,"David","Zaharakis","ESS","MID",,1,87,47,47,47,47,428700,,,,,,
298419,356,"Brandan","Parfitt","GEE","FWD","MID",1,79,,0,0,0,427400,9856,"It's always Sonny","Simon",FALSE,"nonscoring","FWD"
293854,266,"Matt","Taberner","FRE","FWD",,1,73,41,41,41,41,426600,,,,,,
290188,716,"Sam","Reid","SYD","FWD",,1,80,,0,0,0,426000,,,,,,
294266,788,"Tom","Hickey","WCE","RUC",,1,70,26,26,26,26,425700,,,,,,
996765,713,"Tom","Papley","SYD","FWD",,1,66,85,85,85,85,425500,5524,"The Dragon's Laird","Luke",TRUE,"scoring","FWD"
990290,777,"Tom","Barrass","WCE","DEF",,1,79,92,92,92,92,424500,,,,,,
1001299,588,"Connor","Rozee","PTA","FWD",,1,88,125,125,125,125,422100,5524,"The Dragon's Laird","Luke",TRUE,"scoring","FWD"
294469,683,"Aliir","Aliir","SYD","DEF",,1,84,71,71,71,71,421100,,,,,,
296190,112,"Jack","Martin","CAR","FWD","MID",1,69,107,107,107,107,420800,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","FWD"
994389,679,"Jack","Sinclair","STK","FWD","MID",1,74,,0,0,0,420400,,,,,,
270512,294,"Pearce","Hanley","GCS","DEF",,1,75,,0,0,0,419800,,,,,,
240254,295,"Jarrod","Harbrow","GCS","DEF",,1,90,,0,0,0,419400,,,,,,
290073,753,"Sam","Lloyd","WBD","FWD",,1,75,48,48,48,48,419100,,,,,,
990827,613,"Jack","Graham","RIC","MID",,1,102,40,40,40,40,418900,,,,,,
297354,550,"Karl","Amon","PTA","MID",,1,76,92,92,92,92,418500,,,,,,
280744,416,"Luke","Breust","HAW","FWD",,1,66,113,113,113,113,418100,,,,,,
292145,575,"Tom","Jonas","PTA","DEF",,1,76,50,50,50,50,417500,,,,,,
210012,417,"Shaun","Burgoyne","HAW","DEF",,1,83,126,126,126,126,417200,,,,,,
291327,418,"Jonathon","Ceglar","HAW","RUC","FWD",1,75,101,101,101,101,417000,182,"Coronaviney","Paul",TRUE,"scoring","FWD"
290117,656,"Dan","Hannebery","STK","MID",,1,106,93,93,93,93,417000,9806,"HoweIMetYourMother","Lester",TRUE,"scoring","MID"
1006130,761,"Bailey","Smith","WBD","FWD","MID",1,65,106,106,106,106,415900,5524,"The Dragon's Laird","Luke",TRUE,"scoring","FWD"
261911,565,"Brad","Ebert","PTA","FWD",,1,76,104,104,104,104,415200,186,"GetRichOrDieTryin","Mark",FALSE,"nonscoring","FWD"
290550,341,"Cameron","Guthrie","GEE","MID",,1,80,58,58,58,58,413900,,,,,,
1001438,468,"Bayley","Fritsch","MEL","DEF","FWD",1,70,39,39,39,39,413900,9867,"Bad Boys For Fyfe","James",TRUE,"scoring","FWD"
993107,391,"Harry","Himmelberg","GWS","FWD",,1,72,63,63,63,63,413700,,,,,,
290826,782,"Jamie","Cripps","WCE","FWD",,1,85,69,69,69,69,413700,,,,,,
290797,749,"Alex","Keath","WBD","DEF",,1,73,79,79,79,79,413000,9867,"Bad Boys For Fyfe","James",FALSE,"nonscoring","DEF"
291962,459,"Chad","Wingard","HAW","FWD","MID",1,78,131,131,131,131,412300,5524,"The Dragon's Laird","Luke",TRUE,"scoring","FWD"
298450,231,"Connor","Blakely","FRE","DEF",,1,79,,0,0,0,411500,186,"GetRichOrDieTryin","Mark",FALSE,"nonscoring","DEF"
290085,739,"Taylor","Duryea","WBD","DEF",,1,70,,0,0,0,411400,,,,,,
998260,277,"Jack","Bowes","GCS","MID",,1,81,93,93,93,93,411300,,,,,,
998529,634,"Ivan","Soldo","RIC","RUC",,1,76,100,100,100,100,411200,,,,,,
998205,403,"Harry","Perryman","GWS","MID",,1,76,132,132,132,132,410500,,,,,,
294472,1,"Rory","Atkins","ADE","MID",,1,75,87,87,87,87,410000,,,,,,
294092,206,"Anthony","McDonald-Tipungwuti","ESS","FWD",,1,82,67,67,67,67,409500,,,,,,
271015,383,"Matt","de Boer","GWS","MID",,1,70,68,68,68,68,408000,,,,,,
290623,601,"Josh","Caddy","RIC","FWD","MID",1,76,84,84,84,84,407300,33301,"What's Up, Doch?","Jordan",TRUE,"scoring","MID"
293651,734,"Hayden","Crozier","WBD","DEF",,1,59,115,115,115,115,406800,,,,,,
280416,160,"Chris","Mayne","COL","MID",,1,67,107,107,107,107,406700,,,,,,
297473,19,"Jake","Kelly","ADE","DEF",,1,66,51,51,51,51,406300,,,,,,
298288,162,"Darcy","Moore","COL","DEF",,1,81,55,55,55,55,405800,,,,,,
295444,156,"Tom","Langdon","COL","DEF",,1,77,,0,0,0,405500,,,,,,
298174,625,"Toby","Nankervis","RIC","RUC",,1,79,27,27,27,27,404300,,,,,,
