"id","feed_id","first_name","last_name","team","pos1","pos2","proj","adp","rank"
693,"1008855","Oskar","Baker","WBD","MID",,54.17,417.3,461
453,"291533","Tom","McDonald","MEL","FWD",,60.17,,
710,"997501","Ryan","Gardner","WBD","DEF",,54.1,,
231,"1016825","Matthew","Johnson","FRE","MID",,54,267.931,345
687,"1020339","Angus","Sheldrick","SYD","MID",,60,270.864,350
263,"1008454","Connor","Budarick","GCS","DEF",,77,197.367,250
213,"1020594","Jye","Amiss","FRE","FWD",,53.82,342.938,413
155,"1004757","Beau","McCreery","COL","FWD",,53.77,215.675,278
431,"291962","Chad","Wingard","HAW","FWD",,53.57,341.7,411
402,"291351","Jack","Gunston","HAW","FWD",,53.18,,
337,"298419","Brandan","Parfitt","GEE","MID",,53,309.143,387
278,"1005992","Joel","Jeffrey","GCS","DEF","FWD",58.86,292.688,370
772,"1004364","Liam","Ryan","WCE","FWD",,75.33,382.9,446
102,"1008510","Corey","Durdin","CAR","FWD",,52.64,,
400,"1012857","Jack","Ginnivan","HAW","FWD",,52.64,265.391,341
33,"1008543","Harry","Schoenberg","ADE","MID",,52.55,374.167,438
381,"1008123","Jake","Riccardi","GWS","FWD",,52.56,,
678,"996743","Lewis","Melican","SYD","DEF",,58.29,,
696,"1000864","Lachlan","Bramble","WBD","DEF","MID",52.27,380.727,444
660,"990816","Aaron","Francis","SYD","DEF",,52.21,,
732,"1005000","Laitham","Vandermeer","WBD","DEF",,52.18,,
610,"1023784","Anthony","Caminiti","STK","FWD",,52.06,,
604,"1018433","Tylar","Young","RIC","DEF",,51.89,,
18,"1013974","Mark","Keane","ADE","DEF",,64.8,,
764,"1023496","Noah","Long","WCE","FWD",,51.84,,
55,"1023708","Jaspa","Fletcher","BRL","MID",,51.55,268.19,346
292,"1005986","Malcolm","Rosas","GCS","FWD",,51.53,,
635,"1020137","Mattaes","Phillipou","STK","FWD",,51.43,207.308,266
583,"293813","Tom","Lynch","RIC","FWD",,64.25,174.058,210
727,"992048","Anthony","Scott","WBD","MID","FWD",51.41,,
684,"290188","Sam","Reid","SYD","FWD",,0,,
705,"290085","Taylor","Duryea","WBD","DEF",,51.25,,
607,"994599","Riley","Bonner","STK","MID",,50.91,373.75,435
638,"1018018","Cooper","Sharman","STK","FWD",,50.87,,
90,"1002795","Jordan","Boyd","CAR","DEF",,50.75,,
228,"291570","Nat","Fyfe","FRE","MID","FWD",50.67,124.513,142
282,"993917","Ben","Long","GCS","DEF",,50.13,,
237,"1013220","Nathan","O'Driscoll","FRE","MID",,49.9,386.182,450
631,"294596","Tim","Membrey","STK","FWD",,55.43,,
149,"997974","Ash","Johnson","COL","FWD",,49.73,,
210,"993806","Sam","Weideman","ESS","FWD",,49.5,,
107,"1012862","Elijah","Hollands","CAR","MID",,49.44,266.762,344
13,"1018075","Lachlan","Gollant","ADE","FWD",,61.75,,
667,"1013409","James","Jordon","SYD","MID","FWD",49.29,151.617,177
513,"1002240","Jaidyn","Stephenson","NTH","FWD",,49.29,,
634,"1004985","Ben","Paton","STK","DEF",,49.25,,
378,"1006013","James","Peatling","GWS","FWD",,49.1,,
579,"280819","Dylan","Grimes","RIC","DEF",,48.91,,
395,"994077","Mabior","Chol","HAW","FWD",,48.88,,
56,"298211","Darcy","Fort","BRL","RUC","FWD",54.14,371.539,431
564,"1013197","Sam","Banks","RIC","DEF",,54,,
410,"1023482","Cam","Mackenzie","HAW","FWD",,48.57,227.562,302
281,"294013","Sean","Lemmens","GCS","DEF",,48.27,,
664,"295222","Joel","Hamling","SYD","DEF",,59.25,,
196,"1013201","Jye","Menzie","ESS","FWD",,46.86,,
467,"1002282","Charlie","Spargo","MEL","FWD",,46.77,,
3,"1009029","James","Borlase","ADE","DEF",,58.25,377.1,441
478,"1017095","Miller","Bergman","NTH","DEF",,46.5,,
482,"1002947","Paul","Curtis","NTH","FWD",,46.48,,
112,"298302","Caleb","Marchbank","CAR","DEF",,51.6,,
614,"991939","Zaine","Cordy","STK","DEF","FWD",46.31,,
711,"297899","James","Harmes","WBD","MID","FWD",46.22,168.179,200
64,"293716","Jarryd","Lyons","BRL","MID",,51.29,408.273,460
771,"997823","Josh","Rotham","WCE","DEF",,46.15,,
251,"1009410","Brandon","Walker","FRE","DEF",,46,,
540,"1012881","Ollie","Lord","PTA","FWD",,45.64,,
574,"1009226","Thomson","Dow","RIC","MID",,57,236.304,314
756,"1020670","Elijah","Hewett","WCE","MID","FWD",45.57,247.609,322
77,"1009385","Deven","Robertson","BRL","MID","FWD",45.38,291,369
545,"1004819","Jed","McEntee","PTA","FWD",,45.3,,
217,"1013224","Heath","Chapman","FRE","DEF",,64.33,197.465,251
751,"1006576","Luke","Edwards","WCE","MID",,44.93,,
303,"293883","Jed","Bews","GEE","DEF",,44.87,,
479,"1000061","Callum","Coleman-Jones","NTH","FWD",,44.78,259.308,335
246,"1013611","Sam","Sturt","FRE","FWD",,44.71,,
626,"991988","Zak","Jones","STK","MID",,55.75,352.091,420
394,"1010708","Sam","Butler","HAW","FWD",,44.13,,
207,"1023785","Elijah","Tsatas","ESS","MID","FWD",55,198.3,254
455,"280824","Jake","Melksham","MEL","FWD",,43.92,,
188,"1011755","Harrison","Jones","ESS","FWD",,48.6,,
434,"296351","Jack","Billings","MEL","FWD",,62.33,174.932,213
26,"1021031","Luke","Nankervis","ADE","DEF",,54.5,,
466,"1003546","Joel","Smith","MEL","FWD",,43.58,,
570,"1017043","Judson","Clarke","RIC","FWD",,43.31,,
532,"1017255","Francis","Evans","PTA","FWD",,42.9,,
226,"1020250","Neil","Erasmus","FRE","MID",,42.64,268.214,347
288,"1009320","Hewago","Oea","GCS","MID","FWD",42.38,,
6,"1018335","Brayden","Cook","ADE","MID",,70,371.4,430
21,"1008185","Ned","McHenry","ADE","FWD",,42,,
174,"1015827","Nik","Cox","ESS","DEF","MID",46.67,327.444,402
5,"1004995","Jordon","Butts","ADE","DEF",,41.94,,
15,"1005199","Elliott","Himmelberg","ADE","FWD",,52.33,,
79,"1007099","Harry","Sharp","BRL","MID",,51.67,,
535,"1010174","Mitch","Georgiades","PTA","FWD",,59,,
619,"990840","Jack","Hayes","STK","FWD",,51,254.5,328
59,"1003520","Darragh","Joyce","BRL","DEF",,45.2,,
480,"1015781","Charlie","Comben","NTH","FWD",,45.14,215.467,277
1,"1012807","Sam","Berry","ADE","MID",,50.75,296.059,373
584,"1008478","Rhyan","Mansell","RIC","FWD",,40.47,,
396,"1005144","Massimo","D'Ambrosio","HAW","DEF",,40.25,,
347,"1015777","Ryan","Angwin","GWS","MID",,39.87,,
170,"1008975","Kaine","Baldwin","ESS","DEF",,48.5,,
128,"294685","Zac","Williams","CAR","DEF",,0,137.705,154
96,"1021353","Lachlan","Cowan","CAR","DEF",,42.29,,
777,"1020371","Jack","Williams","WCE","FWD",,37.8,,
411,"1009421","Finn","Maginness","HAW","MID",,37.69,,
722,"1032966","James","O'Donnell","WBD","DEF",,37.33,,
176,"1017933","Alwyn","Davey Jnr","ESS","FWD",,37.3,,
371,"290314","Lachlan","Keeffe","GWS","FWD",,37.27,,
602,"1031829","James","Trezise","RIC","DEF",,93,211.214,270
770,"1023492","Harley","Reid","WCE","MID","FWD",0,84.4192,88
593,"1011985","Hugo","Ralphsmith","RIC","DEF",,36.92,,
270,"999715","Jy","Farrar","GCS","DEF",,36.78,,
503,"1024272","Colby","McKercher","NTH","MID",,0,120.086,131
392,"1011839","James","Blanck","HAW","DEF",,36.2,,
334,"1016433","Shannon","Neale","GEE","FWD",,45,,
547,"1005326","Jackson","Mead","PTA","MID","FWD",39.71,,
548,"999824","Quinton","Narkle","PTA","FWD",,44.67,,
743,"1017057","Campbell","Chesser","WCE","MID",,35.71,,
759,"1011243","Callum","Jamieson","WCE","FWD",,44.5,,
299,"1023736","Jed","Walter","GCS","FWD",,0,141.342,160
750,"1011437","Harry","Edwards","WCE","DEF",,44,,
487,"1023494","Zane","Duursma","NTH","MID","FWD",0,142.564,164
287,"1021013","Ned","Moyle","GCS","RUC",,49.5,372.154,433
746,"1020802","Jai","Culley","WCE","MID","FWD",43.2,241.875,320
471,"1020959","Daniel","Turner","MEL","DEF",,49,,
699,"1015929","Luke","Cleary","WBD","DEF",,49,,
713,"1020586","Arthur","Jones","WBD","FWD",,34.15,,
573,"1009308","Noah","Cumberland","RIC","FWD",,34,,
429,"1023473","Nick","Watson","HAW","MID","FWD",0,155.571,180
57,"296269","Darcy","Gardiner","BRL","DEF",,48,,
726,"1017939","Ryley","Sanders","WBD","MID",,0,142.111,162
404,"1023680","Henry","Hustwaite","HAW","MID",,66,,
484,"1012144","Kallan","Dawson","NTH","DEF",,41,,
225,"1020695","Tom","Emmett","FRE","FWD",,81.5,,
499,"1012852","Charlie","Lazzaro","NTH","MID","FWD",36,,
475,"1027821","Caleb","Windsor","MEL","MID","FWD",0,182.405,225
144,"1015332","Harvey","Harrison","COL","FWD",,40.25,,
311,"1017063","Toby","Conway","GEE","RUC",,46,258.5,332
524,"1013462","Jase","Burgoyne","PTA","DEF",,40.2,,
365,"1017093","Cooper","Hamilton","GWS","MID",,40,,
740,"1017718","Rhett","Bazzo","WCE","DEF",,32,,
45,"1005053","Noah","Answerth","BRL","FWD",,35,,
285,"1009189","Jack","Mahony","GCS","MID","FWD",45,,
104,"296334","Orazio","Fantasia","CAR","FWD",,39.33,,
8,"1024023","Daniel","Curtin","ADE","DEF","MID",0,160.105,186
476,"1018425","Taj","Woewodin","MEL","FWD",,39.25,,
595,"1009551","Maurice","Rioli","RIC","FWD",,31.4,,
28,"1013153","Patrick","Parnell","ADE","DEF",,39.2,,
408,"1029261","Bailey","Macdonald","HAW","DEF",,44.5,,
424,"1017091","Jai","Serong","HAW","DEF",,44.5,,
74,"1009386","Jaxon","Prior","BRL","DEF",,38.8,,
248,"293854","Matt","Taberner","FRE","FWD",,38.5,,
290,"1027033","Ethan","Read","GCS","RUC",,0,216.5,279
172,"1027899","Nate","Caddy","ESS","FWD",,0,174.273,211
382,"1021122","Harry","Rowston","GWS","MID",,33,,
279,"1024666","Lloyd","Johnston","GCS","DEF",,42,,
261,"1006100","Thomas","Berry","GCS","FWD",,32.5,,
274,"1006087","Caleb","Graham","GCS","DEF",,0,,
336,"1027877","Connor","O'Sullivan","GEE","DEF",,0,,
720,"1009015","Lachlan","McNeil","WBD","FWD",,28.46,,
556,"992330","Jordon","Sweet","PTA","RUC",,0,225.85,293
572,"1008616","Matthew","Coulthard","RIC","FWD",,35.5,,
361,"1032042","Phoenix","Gothard","GWS","FWD",,0,,
685,"1012210","Matt","Roberts","SYD","MID",,31.17,224.733,291
497,"1020979","Cooper","Harvey","NTH","FWD",,35,,
568,"1017086","Tom","Brown","RIC","DEF",,69,,
268,"291753","Sam","Day","GCS","FWD",,34.33,,
332,"1024982","Oisin","Mullin","GEE","DEF",,30.5,,
469,"1023640","Koltyn","Tholstrup","MEL","FWD",,0,,
152,"1012828","Finlay","Macrae","COL","FWD",,39,183.815,227
78,"1012127","Brandon","Ryan","BRL","FWD",,34,,
63,"1014026","Kai","Lohmann","BRL","FWD",,30,,
600,"1017114","Tyler","Sonsie","RIC","FWD",,30,,
576,"1017059","Josh","Gibcus","RIC","DEF",,0,237.588,317
291,"1018123","Jake","Rogers","GCS","MID",,0,174.947,214
673,"1021200","Lachlan","McAndrew","SYD","RUC",,38,,
314,"1025034","Oliver","Dempsey","GEE","FWD",,33.2,,
529,"294504","Tom","Clurey","PTA","DEF",,29,,
219,"1005547","Josh","Corbett","FRE","FWD",,32.6,,
373,"291509","Adam","Kennedy","GWS","DEF","FWD",32.6,,
701,"1013996","Jordan","Croft","WBD","FWD",,0,,
14,"1008159","Will","Hamill","ADE","DEF",,0,,
477,"1020968","Jackson","Archer","NTH","DEF",,32,,
557,"1017128","Dante","Visentini","PTA","RUC",,32,,
661,"1027901","William","Green","SYD","RUC",,0,,
774,"1011449","Zane","Trew","WCE","MID",,31,,
401,"1013093","Denver","Grainger-Barras","HAW","DEF","FWD",27.29,,
298,"1017665","Bodhi","Uwland","GCS","DEF",,30.67,,
359,"1017751","Josh","Fahey","GWS","MID",,27.14,,
374,"1032119","James","Leake","GWS","DEF",,0,,
254,"1021015","Karl","Worner","FRE","DEF",,30,,
295,"294643","Alex","Sexton","GCS","FWD",,23.88,,
646,"1027875","Darcy","Wilson","STK","MID","FWD",0,197.231,249
4,"1000068","Chris","Burgess","ADE","FWD",,33,,
353,"1019038","Aaron","Cadman","GWS","FWD",,22.83,,
412,"1022410","William","McCabe","HAW","DEF",,0,,
449,"1012826","Bailey","Laurie","MEL","FWD",,28,,
709,"1006533","Riley","Garcia","WBD","FWD",,28,,
2,"1023534","Hugh","Bond","ADE","DEF",,0,286.6,366
10,"1015329","Billy","Dowling","ADE","MID","FWD",0,,
38,"1008752","Kieran","Strachan","ADE","RUC",,0,,
39,"1017065","Zac","Taylor","ADE","MID",,0,,
49,"1028105","Shadeau","Brain","BRL","FWD",,0,,
60,"1018296","Kalin","Lane","BRL","RUC",,0,,
65,"1013978","James","Madden","BRL","DEF",,27,,
70,"1013260","Carter","Michael","BRL","DEF",,0,,
80,"1016189","Henry","Smith","BRL","RUC","FWD",0,,
83,"1021108","James","Tunstill","BRL","FWD",,22,,
88,"1015830","Domanic","Akuei","CAR","DEF",,0,,
89,"1023533","Jaxon","Binns","CAR","MID",,0,,
91,"1013233","Jack","Carroll","CAR","MID",,9,,
103,"297767","Sam","Durdin","CAR","DEF",,0,,
111,"1020072","Harry","Lemmey","CAR","FWD",,0,,
116,"1023446","Alex","Mirkov","CAR","RUC",,0,,
121,"1023489","Hudson","O'Keeffe","CAR","RUC",,0,,
131,"1022915","Edward","Allan","COL","MID",,0,,
132,"1015748","Aiden","Begg","COL","RUC",,0,,
134,"1027021","Josh","Carmichael","COL","FWD",,15,,
140,"1009197","Charlie","Dean","COL","DEF",,0,,
150,"997254","Nathan","Kreuger","COL","RUC","FWD",8.5,,
156,"1013278","Reef","McInnes","COL","FWD",,21.4,,
165,"1008239","Joe","Richards","COL","FWD",,0,,
166,"1020104","Jakob","Ryan","COL","DEF",,12,,
169,"1022844","Oscar","Steene","COL","RUC","FWD",0,,
175,"1017961","Jayden","Davey","ESS","FWD",,0,,
183,"1023487","Lewis","Hayes","ESS","DEF",,0,,
187,"1020424","Jaiden","Hunter","ESS","FWD",,0,,
201,"1012817","Zach","Reid","ESS","DEF",,0,,
209,"1012521","Tex","Wanganeen","ESS","FWD",,0,,
222,"1022927","Hugh","Davies","FRE","DEF",,0,,
224,"1020668","Joshua","Draper","FRE","DEF",,0,,
233,"1027701","Max","Knobel","FRE","RUC",,0,,
234,"1012048","Sebit","Kuek","FRE","FWD",,0,,
235,"992472","Oscar","McDonald","FRE","DEF",,0,,
240,"1023346","Liam","Reidy","FRE","RUC",,0,,
243,"1009380","Jeremy","Sharp","FRE","MID",,0,201.074,257
245,"1031801","Ethan","Stanley","FRE","MID",,13,,
253,"1017970","Conrad","Williams","FRE","MID","FWD",0,,
262,"1013315","Sandy","Brock","GCS","DEF",,0,,
271,"1017089","Oskar","Faulkhead","GCS","MID","FWD",0,,
297,"296280","James","Tsitas","GCS","FWD",,22.25,,
308,"1023537","Jhye","Clark","GEE","MID",,13,235.5,311
309,"1023542","Ted","Clohesy","GEE","FWD",,22,,
317,"1019945","Phoenix","Foster","GEE","FWD",,0,,
321,"1008825","Mitch","Hardie","GEE","MID",,0,,
327,"1005150","Emerson","Jeka","GEE","DEF",,0,,
333,"1027852","Oscar","Murdoch","GEE","DEF",,0,,
344,"1011633","James","Willis","GEE","MID",,0,,
346,"1008691","Leek","Aleer","GWS","DEF",,0,,
358,"1016140","Wade","Derksen","GWS","FWD",,0,,
364,"1027921","Max","Gruzewski","GWS","FWD",,0,,
370,"1020650","Darcy","Jones","GWS","FWD",,0,,
375,"1023743","Nicholas","Madden","GWS","RUC",,0,,
376,"1027971","Toby","McMullin","GWS","FWD",,17.67,,
383,"1015862","Conor","Stone","GWS","FWD",,16,,
388,"1004530","Jacob","Wehr","GWS","MID",,26.25,,
391,"1018106","Joshua","Bennetts","HAW","FWD",,0,,
419,"1023531","Jack","O'Sullivan","HAW","FWD",,0,,
420,"1027965","Max","Ramsden","HAW","FWD",,25.5,,
426,"1004948","Cooper","Stephens","HAW","MID",,0,,
427,"1027837","Clay","Tucker","HAW","RUC",,0,,
433,"1023174","Jed","Adams","MEL","DEF",,0,,
440,"1030866","Kyah","Farris-White","MEL","RUC",,0,,
442,"1013532","Tom","Fullarton","MEL","FWD",,0,,
444,"996692","Marty","Hore","MEL","DEF",,0,,
445,"1017122","Blake","Howes","MEL","DEF",,0,,
447,"1023486","Matthew","Jefferson","MEL","FWD",,0,,
456,"1013165","Andy","Moniz-Wakefield","MEL","FWD",,0,,
464,"993841","Josh","Schache","MEL","FWD",,21.5,,
465,"1029973","Oliver","Sestan","MEL","FWD",,0,,
473,"1015473","Will","Verrall","MEL","RUC",,0,,
486,"1023475","Blake","Drury","NTH","FWD",,22.25,,
490,"1020627","Hamish","Free","NTH","RUC",,0,,
491,"1023544","Brayden","George","NTH","FWD",,0,,
495,"1023144","Robert","Hansen Jr","NTH","FWD",,15,,
504,"1006193","Bigoa","Nyuon","NTH","FWD",,0,,
506,"1002138","Toby","Pink","NTH","DEF",,0,,
538,"1015330","Hugh","Jackson","PTA","MID",,0,,
542,"1021276","Kyle","Marshall","PTA","DEF",,0,,
544,"1021296","Tom","McCallum","PTA","DEF",,0,,
553,"1020066","Thomas","Scully","PTA","FWD",,0,,
554,"1017078","Josh","Sinn","PTA","MID",,21.67,,
565,"1021152","Jacob","Bauer","RIC","FWD",,20,,
569,"1023275","Seth","Campbell","RIC","FWD",,0,,
571,"1021660","Mate","Colina","RIC","RUC","FWD",0,,
578,"1023056","Steely","Green","RIC","FWD",,0,,
589,"298144","Sam","Naismith","RIC","RUC",,0,,
599,"1022999","Kaleb","Smith","RIC","DEF",,0,,
605,"1015714","Matthew","Allison","STK","FWD",,0,,
611,"290246","Tom","Campbell","STK","RUC",,0,,
620,"1015886","Max","Heath","STK","RUC","FWD",0,,
624,"1027959","Olli","Hotton","STK","MID","FWD",0,,
627,"1015323","Isaac","Keeler","STK","FWD",,0,,
630,"1017077","Angus","McLennan","STK","DEF",,0,,
642,"1023547","James","Van Es","STK","DEF",,0,,
651,"1008460","Harrison","Arnold","SYD","DEF",,0,,
653,"1009392","Jack","Buller","SYD","FWD",,17,,
657,"1017757","William","Edwards","SYD","DEF",,0,,
669,"1023530","Jacob","Konstanty","SYD","FWD",,0,,
672,"1015457","Jaiden","Magor","SYD","DEF",,0,,
680,"1024096","Caleb","Mitchell","SYD","DEF","MID",0,,
689,"1023498","Cooper","Vickery","SYD","DEF",,0,,
691,"1018424","Corey","Warner","SYD","FWD",,20.67,,
694,"1015822","Dominic","Bedendo","WBD","MID",,0,,
697,"1023017","Jedd","Busslinger","WBD","DEF",,0,,
698,"1023787","Charlie","Clarke","WBD","FWD",,0,,
700,"1005717","Nick","Coffield","WBD","DEF",,0,234.522,309
704,"1017126","Sam","Darcy","WBD","FWD",,19.33,,
708,"1017087","Harvey","Gallagher","WBD","FWD",,0,,
716,"998782","Buku","Khamis","WBD","FWD",,21,,
737,"1020595","Jordyn","Baker","WCE","DEF",,0,,
738,"1020057","Harry","Barnett","WCE","RUC","FWD",8,,
742,"1023502","Coby","Burgiel","WCE","DEF",,0,,
748,"1023142","Tyrell","Dewar","WCE","FWD",,0,,
492,"1031506","Taylor","Goad","NTH","RUC",,0,,
11,"1028671","Charlie","Edwards","ADE","DEF","MID",0,,
32,"1027893","Oscar","Ryan","ADE","DEF",,0,,
62,"1027985","Luke","Lloyd","BRL","FWD",,0,,
71,"1028019","Logan","Morris","BRL","FWD",,0,,
82,"1024187","Reece","Torrent","BRL","MID",,0,,
85,"1032650","Zane","Zakostelsky","BRL","DEF","RUC",0,,
117,"1020097","Ashton","Moir","CAR","FWD",,0,,
129,"1027678","Billy","Wilson","CAR","DEF","MID",0,,
141,"1027673","Harry","DeMattia","COL","MID",,0,,
148,"1032017","Tew","Jiath","COL","DEF",,0,,
192,"1027706","Luamon","Lual","ESS","DEF",,0,,
203,"1023515","Archie","Roberts","ESS","DEF",,0,,
223,"1019975","Jack","Delean","FRE","FWD",,0,,
236,"1027990","Ollie","Murphy","FRE","DEF",,0,,
244,"1027656","Cooper","Simpson","FRE","MID","FWD",0,119.824,130
275,"1026960","Will","Graham","GCS","DEF","MID",0,,
316,"1024304","Mitchell","Edwards","GEE","RUC",,0,,
326,"1013464","Lawson","Humphries","GEE","DEF","MID",0,,
330,"993878","Shaun","Mannagh","GEE","MID","FWD",0,157.625,182
341,"1023681","George","Stevens","GEE","MID",,0,,
345,"1020881","Oliver","Wiltshire","GEE","MID","FWD",0,,
360,"1032629","Joe","Fonti","GWS","DEF",,0,,
385,"1027925","Harvey","Thomas","GWS","MID","FWD",0,,
398,"1032100","Calsher","Dear","HAW","FWD",,0,,
422,"1022473","Bodie","Ryan","HAW","DEF",,0,,
485,"1028551","Wil","Dawson","NTH","DEF","FWD",0,,
496,"1023625","Riley","Hardeman","NTH","DEF",,0,,
521,"1027870","Tom","Anastasopolous","PTA","FWD",,0,,
528,"1014013","Lachlan","Charleson","PTA","MID","FWD",0,,
541,"1029262","Will","Lorenz","PTA","MID","FWD",0,,
575,"1022383","Liam","Fawcett","RIC","FWD",,0,,
586,"1019916","Kane","McAuliffe","RIC","MID",,0,,
613,"1017959","Lance","Collard","STK","FWD",,0,,
617,"1027790","Hugo","Garcia","STK","MID","FWD",0,,
618,"1027872","Angus","Hastie","STK","DEF",,0,,
637,"1024279","Arie","Schoenmaker","STK","DEF",,0,,
655,"1024057","Caiden","Cleary","SYD","MID",,0,127.788,145
688,"1024685","Patrick","Snell","SYD","DEF","FWD",0,,
707,"1027704","Joel","Freijah","WBD","MID","FWD",0,,
723,"1024064","Aiden","O'Driscoll","WBD","FWD",,0,,
729,"1027702","Lachlan","Smith","WBD","RUC",,0,,
755,"1024188","Clay","Hall","WCE","MID",,0,83.6429,87
760,"1027969","Harvey","Johnston","WCE","MID","FWD",0,,
769,"1027693","Archer","Reid","WCE","RUC","FWD",0,,
76,"1009317","Bruce","Reville","BRL","MID","FWD",0,,
92,"1027964","Matthew","Carroll","CAR","DEF",,0,,
118,"1035129","Rob","Monahan","CAR","FWD",,0,,
208,"1027966","Vigo","Visentini","ESS","RUC",,0,,
232,"1028371","Odin","Jones","FRE","RUC",,0,,
265,"1013257","Sam","Clohesy","GCS","DEF",,0,,
294,"1019939","William","Rowlands","GCS","MID","FWD",0,,
318,"1011944","Joe","Furphy","GEE","RUC",,0,,
387,"1034066","Nathan","Wardius","GWS","FWD",,0,,
438,"1027949","Kynan","Brown","MEL","MID","FWD",0,,
501,"1031792","Finnbar","Maley","NTH","RUC","FWD",0,,
558,"1029158","Xavier","Walsh","PTA","FWD",,0,,
580,"1035199","Oliver","Hayes-Brown","RIC","RUC",,0,,
632,"1035198","Liam","O'Connell","STK","DEF",,0,,
668,"1027058","Indhi","Kirk","SYD","MID",,0,,
763,"1028291","Coen","Livingstone","WCE","RUC","FWD",0,,
768,"1020032","Loch","Rawlinson","WCE","MID","FWD",0,,
780,"1035372","Karl","Gallagher","ADE","DEF",,0,,
